date,variable,value,year,date20
2020-11-27,rm28,14.799427277815,2020,2020-11-27
2020-11-28,rm28,15.2696526094352,2020,2020-11-28
2020-11-29,rm28,15.5884090550361,2020,2020-11-29
2020-11-30,rm28,16.2529174252402,2020,2020-11-30
2020-12-01,rm28,16.9390238784511,2020,2020-12-01
2020-12-02,rm28,17.362390347789,2020,2020-12-02
2020-12-03,rm28,17.6868562306825,2020,2020-12-03
2020-12-04,rm28,17.845839699698,2020,2020-12-04
2020-12-05,rm28,17.8969192830745,2020,2020-12-05
2020-12-06,rm28,17.8843011020057,2020,2020-12-06
2020-12-07,rm28,17.923350295357,2020,2020-12-07
2020-12-08,rm28,18.0242158077026,2020,2020-12-08
2020-12-09,rm28,18.132023375815,2020,2020-12-09
2020-12-10,rm28,18.301685205249,2020,2020-12-10
2020-12-11,rm28,18.4897705865951,2020,2020-12-11
2020-12-12,rm28,18.6646978111104,2020,2020-12-12
2020-12-13,rm28,18.7820317018577,2020,2020-12-13
2020-12-14,rm28,18.9430990742684,2020,2020-12-14
2020-12-15,rm28,19.1212117169745,2020,2020-12-15
2020-12-16,rm28,19.2654703893072,2020,2020-12-16
2020-12-17,rm28,19.4089897086938,2020,2020-12-17
2020-12-18,rm28,19.5086513836731,2020,2020-12-18
2020-12-19,rm28,19.5027625403741,2020,2020-12-19
2020-12-20,rm28,19.5056225791383,2020,2020-12-20
2020-12-21,rm28,19.5536245433788,2020,2020-12-21
2020-12-22,rm28,19.4391141100693,2020,2020-12-22
2020-12-23,rm28,19.2004397529445,2020,2020-12-23
2020-12-24,rm28,19.0089148165614,2020,2020-12-24
2020-12-25,rm28,18.9316032894999,2020,2020-12-25
2020-12-26,rm28,18.9959441885778,2020,2020-12-26
2020-12-27,rm28,19.1430531637876,2020,2020-12-27
2020-12-28,rm28,19.1069182148051,2020,2020-12-28
2020-12-29,rm28,18.9917901824277,2020,2020-12-29
2020-12-30,rm28,18.8912315233766,2020,2020-12-30
2020-12-31,rm28,18.860299986521,2020,2020-12-31
2021-01-01,rm28,18.9654878402893,2021,2020-01-01
2021-01-02,rm28,19.1146321576266,2021,2020-01-02
2021-01-03,rm28,19.2698112680963,2021,2020-01-03
2021-01-04,rm28,19.4029963094043,2021,2020-01-04
2021-01-05,rm28,19.4752394404626,2021,2020-01-05
2021-01-06,rm28,19.5604663953879,2021,2020-01-06
2021-01-07,rm28,19.6325440678382,2021,2020-01-07
2021-01-08,rm28,19.7279182091714,2021,2020-01-08
2021-01-09,rm28,19.8778494221135,2021,2020-01-09
2021-01-10,rm28,20.1081081496034,2021,2020-01-10
2021-01-11,rm28,20.3781059206031,2021,2020-01-11
2021-01-12,rm28,20.5805484210641,2021,2020-01-12
2021-01-13,rm28,20.6582491487409,2021,2020-01-13
2021-01-14,rm28,20.7428893909094,2021,2020-01-14
2021-01-15,rm28,20.8872537283084,2021,2020-01-15
2021-01-16,rm28,21.0522514082571,2021,2020-01-16
2021-01-17,rm28,21.2291698662598,2021,2020-01-17
2021-01-18,rm28,21.369813311553,2021,2020-01-18
2021-01-19,rm28,21.5554344909799,2021,2020-01-19
2021-01-20,rm28,21.7483740729507,2021,2020-01-20
2021-01-21,rm28,21.8763678836885,2021,2020-01-21
2021-01-22,rm28,21.7545347221854,2021,2020-01-22
2021-01-23,rm28,21.5772256759186,2021,2020-01-23
2021-01-24,rm28,21.4504027983531,2021,2020-01-24
2021-01-25,rm28,21.529429225367,2021,2020-01-25
2021-01-26,rm28,21.6220606520091,2021,2020-01-26
2021-01-27,rm28,21.7035832445217,2021,2020-01-27
2021-01-28,rm28,21.631606054312,2021,2020-01-28
2021-01-29,rm28,21.403041829399,2021,2020-01-29
2021-01-30,rm28,21.2816977341009,2021,2020-01-30
2021-01-31,rm28,21.336641955764,2021,2020-01-31
2021-02-01,rm28,21.3434612105466,2021,2020-02-01
2021-02-02,rm28,21.2419002025444,2021,2020-02-02
2021-02-03,rm28,21.0432290957224,2021,2020-02-03
2021-02-04,rm28,20.7496657136984,2021,2020-02-04
2021-02-05,rm28,20.4895436524481,2021,2020-02-05
2021-02-06,rm28,20.2432782773732,2021,2020-02-06
2021-02-07,rm28,19.9804042745622,2021,2020-02-07
2021-02-08,rm28,19.7442987201768,2021,2020-02-08
2021-02-09,rm28,19.597590518038,2021,2020-02-09
2021-02-10,rm28,19.6000103333476,2021,2020-02-10
2021-02-11,rm28,19.7790253135626,2021,2020-02-11
2021-02-12,rm28,19.9447812213944,2021,2020-02-12
2021-02-13,rm28,20.0585780106154,2021,2020-02-13
2021-02-14,rm28,20.1208891382678,2021,2020-02-14
2021-02-15,rm28,20.2020041414667,2021,2020-02-15
2021-02-16,rm28,20.1577318602321,2021,2020-02-16
2021-02-17,rm28,20.0745375387676,2021,2020-02-17
2021-02-18,rm28,20.0002334801189,2021,2020-02-18
2021-02-19,rm28,20.0336139895584,2021,2020-02-19
2021-02-20,rm28,20.0101550974498,2021,2020-02-20
2021-02-21,rm28,19.8631527000604,2021,2020-02-21
2021-02-22,rm28,19.6404602124351,2021,2020-02-22
2021-02-23,rm28,19.3764224480246,2021,2020-02-23
2021-02-24,rm28,19.0697475736523,2021,2020-02-24
2021-02-25,rm28,18.8522183757381,2021,2020-02-25
2021-02-26,rm28,18.7232557753947,2021,2020-02-26
2021-02-27,rm28,18.6973332695186,2021,2020-02-27
2021-02-28,rm28,18.5891373640484,2021,2020-02-28
2021-03-01,rm28,18.4641633397322,2021,2020-03-01
2021-03-02,rm28,18.4429682183186,2021,2020-03-02
2021-03-03,rm28,18.4623446946199,2021,2020-03-03
2021-03-04,rm28,18.4695025684055,2021,2020-03-04
2021-03-05,rm28,18.5322890084978,2021,2020-03-05
2021-03-06,rm28,18.6716471217122,2021,2020-03-06
2021-03-07,rm28,18.7358675697893,2021,2020-03-07
2021-03-08,rm28,18.6812301807728,2021,2020-03-08
2021-03-09,rm28,18.6468878122879,2021,2020-03-09
2021-03-10,rm28,18.5867966621883,2021,2020-03-10
2021-03-11,rm28,18.2398394234269,2021,2020-03-11
2021-03-12,rm28,17.7450347454836,2021,2020-03-12
2021-03-13,rm28,17.24681999333,2021,2020-03-13
2021-03-14,rm28,16.9035239962587,2021,2020-03-14
2021-03-15,rm28,16.6424046397204,2021,2020-03-15
2021-03-16,rm28,16.5867726104625,2021,2020-03-16
2021-03-17,rm28,16.6756032810114,2021,2020-03-17
2021-03-18,rm28,16.8152852409189,2021,2020-03-18
2021-03-19,rm28,16.9995963816489,2021,2020-03-19
2021-03-20,rm28,17.2157976940996,2021,2020-03-20
2021-03-21,rm28,17.4132424654289,2021,2020-03-21
2021-03-22,rm28,17.5196600026628,2021,2020-03-22
2021-03-23,rm28,17.6284969604769,2021,2020-03-23
2021-03-24,rm28,17.7155403178311,2021,2020-03-24
2021-03-25,rm28,17.7492047918534,2021,2020-03-25
2021-03-26,rm28,17.7292395419457,2021,2020-03-26
2021-03-27,rm28,17.611842880551,2021,2020-03-27
2021-03-28,rm28,17.4637871492826,2021,2020-03-28
2021-03-29,rm28,17.2436412341305,2021,2020-03-29
2021-03-30,rm28,16.8084792396485,2021,2020-03-30
2021-03-31,rm28,16.375115853168,2021,2020-03-31
2021-04-01,rm28,15.9804292038352,2021,2020-04-01
2021-04-02,rm28,15.6349809752366,2021,2020-04-02
2021-04-03,rm28,15.4513467631469,2021,2020-04-03
2021-04-04,rm28,15.3513325686226,2021,2020-04-04
2021-04-05,rm28,15.1888857249558,2021,2020-04-05
2021-04-06,rm28,15.2291666389933,2021,2020-04-06
2021-04-07,rm28,15.286394482229,2021,2020-04-07
2021-04-08,rm28,15.3617981798512,2021,2020-04-08
2021-04-09,rm28,15.3710074356911,2021,2020-04-09
2021-04-10,rm28,15.2608721325855,2021,2020-04-10
2021-04-11,rm28,14.9331418052093,2021,2020-04-11
2021-04-12,rm28,14.833361279156,2021,2020-04-12
2021-04-13,rm28,14.8684502827916,2021,2020-04-13
2021-04-14,rm28,14.8373752045885,2021,2020-04-14
2021-04-15,rm28,14.7601930338306,2021,2020-04-15
2021-04-16,rm28,14.6147596993318,2021,2020-04-16
2021-04-17,rm28,14.3761124587275,2021,2020-04-17
2021-04-18,rm28,14.1349288304381,2021,2020-04-18
2021-04-19,rm28,13.9809992750067,2021,2020-04-19
2021-04-20,rm28,13.817763343424,2021,2020-04-20
2021-04-21,rm28,13.6479951957491,2021,2020-04-21
2021-04-22,rm28,13.5788214580589,2021,2020-04-22
2021-04-23,rm28,13.5948521719049,2021,2020-04-23
2021-04-24,rm28,13.5398835547237,2021,2020-04-24
2021-04-25,rm28,13.4568663334926,2021,2020-04-25
2021-04-26,rm28,13.5498994830338,2021,2020-04-26
2021-04-27,rm28,13.8403905723798,2021,2020-04-27
2021-04-28,rm28,13.9988178302871,2021,2020-04-28
2021-04-29,rm28,14.0415715038771,2021,2020-04-29
2021-04-30,rm28,13.8972126513327,2021,2020-04-30
2021-05-01,rm28,13.4846455401685,2021,2020-05-01
2021-05-02,rm28,13.2889469098222,2021,2020-05-02
2021-05-03,rm28,13.2503109934465,2021,2020-05-03
2021-05-04,rm28,12.7500132823976,2021,2020-05-04
2021-05-05,rm28,12.3990904101377,2021,2020-05-05
2021-05-06,rm28,12.1643693835911,2021,2020-05-06
2021-05-07,rm28,12.0773046646435,2021,2020-05-07
2021-05-08,rm28,12.0796339805779,2021,2020-05-08
2021-05-09,rm28,11.8437840688662,2021,2020-05-09
2021-05-10,rm28,11.3199637983276,2021,2020-05-10
2021-05-11,rm28,10.6884853639317,2021,2020-05-11
2021-05-12,rm28,10.2770774642635,2021,2020-05-12
2021-05-13,rm28,9.93646658679196,2021,2020-05-13
2021-05-14,rm28,9.53873233722813,2021,2020-05-14
2021-05-15,rm28,9.20265332732159,2021,2020-05-15
2021-05-16,rm28,8.8241708194107,2021,2020-05-16
2021-05-17,rm28,8.59158876255428,2021,2020-05-17
2021-05-18,rm28,8.37191240871566,2021,2020-05-18
2021-05-19,rm28,8.30929015021559,2021,2020-05-19
2021-05-20,rm28,8.14995881145375,2021,2020-05-20
2021-05-21,rm28,7.88340972881291,2021,2020-05-21
2021-05-22,rm28,7.69253015255725,2021,2020-05-22
2021-05-23,rm28,7.6716820312613,2021,2020-05-23
2021-05-24,rm28,7.54454995390259,2021,2020-05-24
2021-05-25,rm28,7.47914073004866,2021,2020-05-25
2021-05-26,rm28,7.3848353011106,2021,2020-05-26
2021-05-27,rm28,7.48391882730203,2021,2020-05-27
2021-05-28,rm28,7.51555518717381,2021,2020-05-28
2021-05-29,rm28,7.5513505308737,2021,2020-05-29
2021-05-30,rm28,7.44015613992858,2021,2020-05-30
2021-05-31,rm28,7.15532354998291,2021,2020-05-31
2021-06-01,rm28,6.97893796695199,2021,2020-06-01
2021-06-02,rm28,6.61437496386545,2021,2020-06-02
2021-06-03,rm28,6.18673484173389,2021,2020-06-03
2021-06-04,rm28,5.76113757239878,2021,2020-06-04
2021-06-05,rm28,5.39018995620465,2021,2020-06-05
2021-06-06,rm28,5.38943517216675,2021,2020-06-06
2021-06-07,rm28,5.40832743041446,2021,2020-06-07
2021-06-08,rm28,5.38121712947716,2021,2020-06-08
2021-06-09,rm28,5.17033021398034,2021,2020-06-09
2021-06-10,rm28,4.8876785293479,2021,2020-06-10
2021-06-11,rm28,4.69764670283987,2021,2020-06-11
2021-06-12,rm28,4.46351295063463,2021,2020-06-12
2021-06-13,rm28,4.29710269278757,2021,2020-06-13
2021-06-14,rm28,4.014430928475,2021,2020-06-14
2021-06-15,rm28,3.76729582181542,2021,2020-06-15
2021-06-16,rm28,3.4263695035751,2021,2020-06-16
2021-06-17,rm28,3.14683672264018,2021,2020-06-17
2021-06-18,rm28,2.96563079542085,2021,2020-06-18
2021-06-19,rm28,2.75038369167452,2021,2020-06-19
2021-06-20,rm28,2.36674847111625,2021,2020-06-20
2021-06-21,rm28,2.00686117190081,2021,2020-06-21
2021-06-22,rm28,1.60662365286283,2021,2020-06-22
2021-06-23,rm28,1.40270738467222,2021,2020-06-23
2021-06-24,rm28,1.15947980907668,2021,2020-06-24
2021-06-25,rm28,1.01649880242504,2021,2020-06-25
2021-06-26,rm28,0.842235021254136,2021,2020-06-26
2021-06-27,rm28,0.552344262927475,2021,2020-06-27
2021-06-28,rm28,0.379925603418545,2021,2020-06-28
2021-06-29,rm28,0.318687912169726,2021,2020-06-29
2021-06-30,rm28,0.338408159266516,2021,2020-06-30
2021-07-01,rm28,0.386927806549675,2021,2020-07-01
2021-07-02,rm28,0.403602871969529,2021,2020-07-02
2021-07-03,rm28,0.385949065265075,2021,2020-07-03
2021-07-04,rm28,0.363081954033479,2021,2020-07-04
2021-07-05,rm28,0.345781794537914,2021,2020-07-05
2021-07-06,rm28,0.320461863365675,2021,2020-07-06
2021-07-07,rm28,0.296889679492295,2021,2020-07-07
2021-07-08,rm28,0.282626155892447,2021,2020-07-08
2021-07-09,rm28,0.284044667373449,2021,2020-07-09
2021-07-10,rm28,0.284730280199478,2021,2020-07-10
2021-07-11,rm28,0.304863832336937,2021,2020-07-11
2021-07-12,rm28,0.30317263294098,2021,2020-07-12
2021-07-13,rm28,0.310270111183858,2021,2020-07-13
2021-07-14,rm28,0.362209099626981,2021,2020-07-14
2021-07-15,rm28,0.405645941134801,2021,2020-07-15
2021-07-16,rm28,0.434174539113256,2021,2020-07-16
2021-07-17,rm28,0.45314127385942,2021,2020-07-17
2021-07-18,rm28,0.470910789398382,2021,2020-07-18
2021-07-19,rm28,0.474085330464533,2021,2020-07-19
2021-07-20,rm28,0.476102253708536,2021,2020-07-20
2021-07-21,rm28,0.475947526083635,2021,2020-07-21
2021-07-22,rm28,0.470579371882285,2021,2020-07-22
2021-07-23,rm28,0.445119290955244,2021,2020-07-23
2021-07-24,rm28,0.439069104802597,2021,2020-07-24
2021-07-25,rm28,0.441275831332558,2021,2020-07-25
2021-07-26,rm28,0.445813572930364,2021,2020-07-26
2021-07-27,rm28,0.446273026209155,2021,2020-07-27
2021-07-28,rm28,0.398969785439088,2021,2020-07-28
2021-07-29,rm28,0.337104780911846,2021,2020-07-29
2021-07-30,rm28,0.307473983791562,2021,2020-07-30
2021-07-31,rm28,0.304822101207104,2021,2020-07-31
2021-08-01,rm28,0.341874148384308,2021,2020-08-01
2021-08-02,rm28,0.373249286790146,2021,2020-08-02
2021-08-03,rm28,0.411200289454915,2021,2020-08-03
2021-08-04,rm28,0.459094081929131,2021,2020-08-04
2021-08-05,rm28,0.488484174001999,2021,2020-08-05
2021-08-06,rm28,0.483059980144089,2021,2020-08-06
2021-08-07,rm28,0.483761090169833,2021,2020-08-07
2021-08-08,rm28,0.492301492384877,2021,2020-08-08
2021-08-09,rm28,0.503354061883719,2021,2020-08-09
2021-08-10,rm28,0.497874455699161,2021,2020-08-10
2021-08-11,rm28,0.445932261890817,2021,2020-08-11
2021-08-12,rm28,0.402495420382996,2021,2020-08-12
2021-08-13,rm28,0.373966822404542,2021,2020-08-13
2021-08-14,rm28,0.355000087658378,2021,2020-08-14
2021-08-15,rm28,0.337230572119416,2021,2020-08-15
2021-08-16,rm28,0.345446188094257,2021,2020-08-16
2021-08-17,rm28,0.393222484700757,2021,2020-08-17
2021-08-18,rm28,0.439390758905472,2021,2020-08-18
2021-08-19,rm28,0.452052125554514,2021,2020-08-19
2021-08-20,rm28,0.45759232584844,2021,2020-08-20
2021-08-21,rm28,0.45983029816099,2021,2020-08-21
2021-08-22,rm28,0.461232132367595,2021,2020-08-22
2021-08-23,rm28,0.488120288420775,2021,2020-08-23
2021-08-24,rm28,0.536218275317397,2021,2020-08-24
2021-08-25,rm28,0.587966437478161,2021,2020-08-25
2021-08-26,rm28,0.683069121281302,2021,2020-08-26
2021-08-27,rm28,0.80699070466447,2021,2020-08-27
2021-08-28,rm28,0.969388555140276,2021,2020-08-28
2021-08-29,rm28,1.07628890949905,2021,2020-08-29
2021-08-30,rm28,1.17142086934177,2021,2020-08-30
2021-08-31,rm28,1.22043163676742,2021,2020-08-31
2021-09-01,rm28,1.232375260022,2021,2020-09-01
2021-09-02,rm28,1.23596699560726,2021,2020-09-02
2021-09-03,rm28,1.24006441287328,2021,2020-09-03
2021-09-04,rm28,1.26252046915148,2021,2020-09-04
2021-09-05,rm28,1.25413877791044,2021,2020-09-05
2021-09-06,rm28,1.2689883306781,2021,2020-09-06
2021-09-07,rm28,1.29782050318992,2021,2020-09-07
2021-09-08,rm28,1.32502628933711,2021,2020-09-08
2021-09-09,rm28,1.34835034195386,2021,2020-09-09
2021-09-10,rm28,1.36294631852283,2021,2020-09-10
2021-09-11,rm28,1.38764769159069,2021,2020-09-11
2021-09-12,rm28,1.41051732032067,2021,2020-09-12
2021-09-13,rm28,1.41950804959922,2021,2020-09-13
2021-09-14,rm28,1.37472440456589,2021,2020-09-14
2021-09-15,rm28,1.33294396460841,2021,2020-09-15
2021-09-16,rm28,1.33880319079795,2021,2020-09-16
2021-09-17,rm28,1.37592740650207,2021,2020-09-17
2021-09-18,rm28,1.43673852767466,2021,2020-09-18
2021-09-19,rm28,1.55543546346963,2021,2020-09-19
2021-09-20,rm28,1.75143513884836,2021,2020-09-20
2021-09-21,rm28,1.90732621457984,2021,2020-09-21
2021-09-22,rm28,2.11773497854434,2021,2020-09-22
2021-09-23,rm28,2.17063379171306,2021,2020-09-23
2021-09-24,rm28,2.0963923402912,2021,2020-09-24
2021-09-25,rm28,1.95823483525895,2021,2020-09-25
2021-09-26,rm28,1.80750240066921,2021,2020-09-26
2021-09-27,rm28,1.70065550548963,2021,2020-09-27
2021-09-28,rm28,1.65084881090452,2021,2020-09-28
2021-09-29,rm28,1.67580292893207,2021,2020-09-29
2021-09-30,rm28,1.85151470232435,2021,2020-09-30
2021-10-01,rm28,2.05332450787928,2021,2020-10-01
2021-10-02,rm28,2.12984583808581,2021,2020-10-02
2021-10-03,rm28,2.15043005874027,2021,2020-10-03
2021-10-04,rm28,2.19447566045967,2021,2020-10-04
2021-10-05,rm28,2.24207657492533,2021,2020-10-05
2021-10-06,rm28,2.48924442475469,2021,2020-10-06
2021-10-07,rm28,2.86069487438551,2021,2020-10-07
2021-10-08,rm28,3.22165083616022,2021,2020-10-08
2021-10-09,rm28,3.65774428844171,2021,2020-10-09
2021-10-10,rm28,4.16191423613587,2021,2020-10-10
2021-10-11,rm28,4.58484761532293,2021,2020-10-11
2021-10-12,rm28,5.05036875027778,2021,2020-10-12
2021-10-13,rm28,5.57254711263948,2021,2020-10-13
2021-10-14,rm28,6.07222833329032,2021,2020-10-14
2021-10-15,rm28,6.45092999338344,2021,2020-10-15
2021-10-16,rm28,6.83141446587314,2021,2020-10-16
2021-10-17,rm28,7.19394832460766,2021,2020-10-17
2021-10-18,rm28,7.42870555966957,2021,2020-10-18
2021-10-19,rm28,7.62068298118169,2021,2020-10-19
2021-10-20,rm28,7.46695556111798,2021,2020-10-20
2021-10-21,rm28,7.52466549544865,2021,2020-10-21
2021-10-22,rm28,7.89050065124256,2021,2020-10-22
2021-10-23,rm28,8.34998827501069,2021,2020-10-23
2021-10-24,rm28,8.86937841951399,2021,2020-10-24
2021-10-25,rm28,9.35182837266955,2021,2020-10-25
2021-10-26,rm28,9.81977716002389,2021,2020-10-26
2021-10-27,rm28,10.2065255266506,2021,2020-10-27
2021-10-28,rm28,10.4732907756625,2021,2020-10-28
2021-10-29,rm28,10.7142788337374,2021,2020-10-29
2021-10-30,rm28,11.0693983446685,2021,2020-10-30
2021-10-31,rm28,11.4499960417839,2021,2020-10-31
2021-11-01,rm28,11.8250851283398,2021,2020-11-01
2021-11-02,rm28,12.2635950759719,2021,2020-11-02
2021-11-03,rm28,12.4951734437789,2021,2020-11-03
2021-11-04,rm28,12.5877123930193,2021,2020-11-04
2021-11-05,rm28,12.781539786443,2021,2020-11-05
2021-11-06,rm28,12.9124088207636,2021,2020-11-06
2021-11-07,rm28,12.9616552862969,2021,2020-11-07
2021-11-08,rm28,13.0647675814138,2021,2020-11-08
2021-11-09,rm28,13.1722395152837,2021,2020-11-09
2021-11-10,rm28,13.1744188153379,2021,2020-11-10
2021-11-11,rm28,13.201834146238,2021,2020-11-11
2021-11-12,rm28,13.3479297244843,2021,2020-11-12
2021-11-13,rm28,13.4803899230744,2021,2020-11-13
2021-11-14,rm28,13.5427607490419,2021,2020-11-14
2021-11-15,rm28,13.6149702401255,2021,2020-11-15
2021-11-16,rm28,13.7495814561181,2021,2020-11-16
2021-11-17,rm28,14.2003295376246,2021,2020-11-17
2021-11-18,rm28,14.5326094227027,2021,2020-11-18
2021-11-19,rm28,14.6143829220442,2021,2020-11-19
2021-11-20,rm28,14.6514014429993,2021,2020-11-20
2021-11-21,rm28,14.7183011861277,2021,2020-11-21
2021-11-22,rm28,14.7978358582793,2021,2020-11-22
2021-11-23,rm28,14.9512973015455,2021,2020-11-23
2021-11-24,rm28,15.200309252282,2021,2020-11-24
2021-11-25,rm28,15.4125678111207,2021,2020-11-25
2021-11-26,rm28,15.6617327900148,2021,2020-11-26
2021-11-27,rm28,15.9172816526992,2021,2020-11-27
2021-11-28,rm28,16.2224483454378,2021,2020-11-28
2021-11-29,rm28,16.5363044011672,2021,2020-11-29
2021-11-30,rm28,16.7416249089906,2021,2020-11-30
2021-12-01,rm28,16.8187510799202,2021,2020-12-01
2021-12-02,rm28,16.9360019448224,2021,2020-12-02
2021-12-03,rm28,17.1233106934254,2021,2020-12-03
2021-12-04,rm28,17.2853503436172,2021,2020-12-04
2021-12-05,rm28,17.4160662573652,2021,2020-12-05
2021-12-06,rm28,17.6136889698789,2021,2020-12-06
2021-12-07,rm28,17.8295336792463,2021,2020-12-07
2021-12-08,rm28,18.0995713137227,2021,2020-12-08
2021-12-09,rm28,18.3134484605528,2021,2020-12-09
2021-12-10,rm28,18.5489709752423,2021,2020-12-10
2021-12-11,rm28,18.7287326707801,2021,2020-12-11
2021-12-12,rm28,18.891903323665,2021,2020-12-12
2021-12-13,rm28,18.9887835523187,2021,2020-12-13
2021-12-14,rm28,19.0734109204347,2021,2020-12-14
2021-12-15,rm28,19.12166076575,2021,2020-12-15
2021-12-16,rm28,19.2133816534873,2021,2020-12-16
2021-12-17,rm28,19.356806615249,2021,2020-12-17
2021-12-18,rm28,19.5198079903973,2021,2020-12-18
2021-12-19,rm28,19.6146946793915,2021,2020-12-19
2021-12-20,rm28,19.7532937746661,2021,2020-12-20
2021-12-21,rm28,19.9589142107106,2021,2020-12-21
2021-12-22,rm28,20.1607800618331,2021,2020-12-22
2021-12-23,rm28,20.3321321697509,2021,2020-12-23
2021-12-24,rm28,20.2100064395118,2021,2020-12-24
2021-12-25,rm28,20.1435320211246,2021,2020-12-25
2021-12-26,rm28,20.1708193802909,2021,2020-12-26
2021-12-27,rm28,20.1482574414797,2021,2020-12-27
2021-12-28,rm28,20.1232403074013,2021,2020-12-28
2021-12-29,rm28,20.1405345794871,2021,2020-12-29
2021-12-30,rm28,20.0234146648354,2021,2020-12-30
2021-12-31,rm28,19.6328978541832,2021,2020-12-31
2022-01-01,rm28,19.3399000299436,2022,2020-01-01
2022-01-02,rm28,19.2000870435931,2022,2020-01-02
2022-01-03,rm28,18.9244303663915,2022,2020-01-03
2022-01-04,rm28,18.6261475869594,2022,2020-01-04
2022-01-05,rm28,18.4405668349938,2022,2020-01-05
2022-01-06,rm28,18.4216822440613,2022,2020-01-06
2022-01-07,rm28,18.4893039265541,2022,2020-01-07
2022-01-08,rm28,18.5659311085857,2022,2020-01-08
2022-01-09,rm28,18.6394511576586,2022,2020-01-09
2022-01-10,rm28,18.7436493131488,2022,2020-01-10
2022-01-11,rm28,18.9233553024427,2022,2020-01-11
2022-01-12,rm28,19.1966076294156,2022,2020-01-12
2022-01-13,rm28,19.3623729589914,2022,2020-01-13
2022-01-14,rm28,19.3848348678878,2022,2020-01-14
2022-01-15,rm28,19.4089704521443,2022,2020-01-15
2022-01-16,rm28,19.4701178241709,2022,2020-01-16
2022-01-17,rm28,19.377331334432,2022,2020-01-17
2022-01-18,rm28,19.2094610360509,2022,2020-01-18
2022-01-19,rm28,19.0601786734351,2022,2020-01-19
2022-01-20,rm28,18.9011145470204,2022,2020-01-20
2022-01-21,rm28,19.1050170172651,2022,2020-01-21
2022-01-22,rm28,19.1942675849791,2022,2020-01-22
2022-01-23,rm28,19.1435409078888,2022,2020-01-23
2022-01-24,rm28,19.1557525950857,2022,2020-01-24
2022-01-25,rm28,19.2073784383187,2022,2020-01-25
2022-01-26,rm28,19.3455619301011,2022,2020-01-26
2022-01-27,rm28,19.5560942314857,2022,2020-01-27
2022-01-28,rm28,19.8489159933468,2022,2020-01-28
2022-01-29,rm28,20.0467770757576,2022,2020-01-29
2022-01-30,rm28,20.0483675193127,2022,2020-01-30
2022-01-31,rm28,20.2704977587793,2022,2020-01-31
2022-02-01,rm28,20.4779731086846,2022,2020-02-01
2022-02-02,rm28,20.4867325148641,2022,2020-02-02
2022-02-03,rm28,20.3496732041268,2022,2020-02-03
2022-02-04,rm28,20.0948800640765,2022,2020-02-04
2022-02-05,rm28,19.8985803389502,2022,2020-02-05
2022-02-06,rm28,19.7621552617344,2022,2020-02-06
2022-02-07,rm28,19.679041447748,2022,2020-02-07
2022-02-08,rm28,19.5027188956306,2022,2020-02-08
2022-02-09,rm28,19.180918509298,2022,2020-02-09
2022-02-10,rm28,18.9853309483212,2022,2020-02-10
2022-02-11,rm28,18.9455551805195,2022,2020-02-11
2022-02-12,rm28,18.9425645386009,2022,2020-02-12
2022-02-13,rm28,18.9193617236787,2022,2020-02-13
2022-02-14,rm28,18.9902623665515,2022,2020-02-14
2022-02-15,rm28,18.9473241881759,2022,2020-02-15
2022-02-16,rm28,18.73905749403,2022,2020-02-16
2022-02-17,rm28,18.4621197458475,2022,2020-02-17
2022-02-18,rm28,18.1224719587481,2022,2020-02-18
2022-02-19,rm28,17.923113170461,2022,2020-02-19
2022-02-20,rm28,17.7824575280946,2022,2020-02-20
2022-02-21,rm28,17.601838486609,2022,2020-02-21
2022-02-22,rm28,17.4508533842312,2022,2020-02-22
2022-02-23,rm28,17.263043127946,2022,2020-02-23
2022-02-24,rm28,17.1346238209514,2022,2020-02-24
2022-02-25,rm28,17.1100642139293,2022,2020-02-25
2022-02-26,rm28,17.1321335946893,2022,2020-02-26
2022-02-27,rm28,17.2654339269731,2022,2020-02-27
2022-02-28,rm28,17.3394754807612,2022,2020-02-28
2022-03-01,rm28,17.4080055524238,2022,2020-03-01
2022-03-02,rm28,17.5241464480473,2022,2020-03-02
2022-03-03,rm28,17.6235996883687,2022,2020-03-03
2022-03-04,rm28,17.7503931594878,2022,2020-03-04
2022-03-05,rm28,17.8686941103322,2022,2020-03-05
2022-03-06,rm28,17.9892311314599,2022,2020-03-06
2022-03-07,rm28,18.1148160765493,2022,2020-03-07
2022-03-08,rm28,18.2309216873846,2022,2020-03-08
2022-03-09,rm28,18.3344936691751,2022,2020-03-09
2022-03-10,rm28,18.3947924749892,2022,2020-03-10
2022-03-11,rm28,18.4984017292168,2022,2020-03-11
2022-03-12,rm28,18.4694065548951,2022,2020-03-12
2022-03-13,rm28,18.3476592525599,2022,2020-03-13
2022-03-14,rm28,18.1722609445401,2022,2020-03-14
2022-03-15,rm28,18.020627326367,2022,2020-03-15
2022-03-16,rm28,17.9308728456085,2022,2020-03-16
2022-03-17,rm28,18.0130394596783,2022,2020-03-17
2022-03-18,rm28,18.1055058551191,2022,2020-03-18
2022-03-19,rm28,18.1466133597293,2022,2020-03-19
2022-03-20,rm28,18.1504200201141,2022,2020-03-20
2022-03-21,rm28,18.156838611061,2022,2020-03-21
2022-03-22,rm28,18.074728275438,2022,2020-03-22
2022-03-23,rm28,17.9638345930005,2022,2020-03-23
2022-03-24,rm28,17.802073762279,2022,2020-03-24
