year,date20,value
avg50-18,2020-05-01,7.87375561363336
avg50-18,2020-05-02,8.02210698135819
avg50-18,2020-05-03,8.17019913653811
avg50-18,2020-05-04,8.3222162486126
avg50-18,2020-05-05,8.48179017289396
avg50-18,2020-05-06,8.65416163823831
avg50-18,2020-05-07,8.82486369503622
avg50-18,2020-05-08,8.98799201685697
avg50-18,2020-05-09,9.16521532616747
avg50-18,2020-05-10,9.36416173297327
avg50-18,2020-05-11,9.55803154988987
avg50-18,2020-05-12,9.74895903545125
avg50-18,2020-05-13,9.9239058554287
avg50-18,2020-05-14,10.0943358766783
avg50-18,2020-05-15,10.2680068899315
avg50-18,2020-05-16,10.4508445689154
avg50-18,2020-05-17,10.6355794663325
avg50-18,2020-05-18,10.8250574005896
avg50-18,2020-05-19,10.9871598977103
avg50-18,2020-05-20,11.1192971671644
avg50-18,2020-05-21,11.2502823961024
avg50-18,2020-05-22,11.3851659293113
avg50-18,2020-05-23,11.5131848548363
avg50-18,2020-05-24,11.645466124077
avg50-18,2020-05-25,11.8012451501378
avg50-18,2020-05-26,11.9695036195238
avg50-18,2020-05-27,12.1213056243733
avg50-18,2020-05-28,12.2408970118384
avg50-18,2020-05-29,12.3472243774359
avg50-18,2020-05-30,12.4396486402018
avg50-18,2020-05-31,12.5475144180971
avg50-18,2020-06-01,12.6587937574866
avg50-18,2020-06-02,12.7697277379331
avg50-18,2020-06-03,12.8841266353242
avg50-18,2020-06-04,12.9986522424526
avg50-18,2020-06-05,13.1278177512511
avg50-18,2020-06-06,13.2538581037304
avg50-18,2020-06-07,13.373608095408
avg50-18,2020-06-08,13.4927017273773
avg50-18,2020-06-09,13.6091762968869
avg50-18,2020-06-10,13.7276977862056
avg50-18,2020-06-11,13.8376222248359
avg50-18,2020-06-12,13.9546462362674
avg50-18,2020-06-13,14.0685552797659
avg50-18,2020-06-14,14.1800658425831
avg50-18,2020-06-15,14.2789593184059
avg50-18,2020-06-16,14.3690987310455
avg50-18,2020-06-17,14.4768076356301
avg50-18,2020-06-18,14.5906338057966
avg50-18,2020-06-19,14.7190948141628
avg50-18,2020-06-20,14.8492017437595
avg50-18,2020-06-21,14.9753804076846
avg50-18,2020-06-22,15.0876021286506
avg50-18,2020-06-23,15.1781187887048
avg50-18,2020-06-24,15.2590823598375
avg50-18,2020-06-25,15.3582163818263
avg50-18,2020-06-26,15.4758070262778
avg50-18,2020-06-27,15.5974928134454
avg50-18,2020-06-28,15.7060046333058
avg50-18,2020-06-29,15.8100057574869
avg50-18,2020-06-30,15.9095845729992
avg50-18,2020-07-01,16.0006540039648
avg50-18,2020-07-02,16.0951990323314
avg50-18,2020-07-03,16.1918199996408
avg50-18,2020-07-04,16.2814233595126
avg50-18,2020-07-05,16.3628641003035
avg50-18,2020-07-06,16.4378375887908
avg50-18,2020-07-07,16.5076527260983
avg50-18,2020-07-08,16.5736326042152
avg50-18,2020-07-09,16.6397143041741
avg50-18,2020-07-10,16.7034344541704
avg50-18,2020-07-11,16.7680414034443
avg50-18,2020-07-12,16.8311171805768
avg50-18,2020-07-13,16.8989512739447
avg50-18,2020-07-14,16.9764132045256
avg50-18,2020-07-15,17.0386902697714
avg50-18,2020-07-16,17.1000558803769
avg50-18,2020-07-17,17.1540889482454
avg50-18,2020-07-18,17.2009236179744
avg50-18,2020-07-19,17.2411259226531
avg50-18,2020-07-20,17.2816366308737
avg50-18,2020-07-21,17.3256536346292
avg50-18,2020-07-22,17.3837636751661
avg50-18,2020-07-23,17.4454570350543
avg50-18,2020-07-24,17.4774469773237
avg50-18,2020-07-25,17.4923426366313
avg50-18,2020-07-26,17.5166366672037
avg50-18,2020-07-27,17.5666494238139
avg50-18,2020-07-28,17.6115066558425
avg50-18,2020-07-29,17.6468898852423
avg50-18,2020-07-30,17.6870796821919
avg50-18,2020-07-31,17.7096827498093
avg50-18,2020-08-01,17.7383314869025
avg50-18,2020-08-02,17.773664081372
avg50-18,2020-08-03,17.8034963703886
avg50-18,2020-08-04,17.828305086733
avg50-18,2020-08-05,17.8558456266262
avg50-18,2020-08-06,17.8954906199892
avg50-18,2020-08-07,17.9301247269764
avg50-18,2020-08-08,17.9501679571118
avg50-18,2020-08-09,17.953521193624
avg50-18,2020-08-10,17.9405475477315
avg50-18,2020-08-11,17.9265577934019
avg50-18,2020-08-12,17.9272875804396
avg50-18,2020-08-13,17.9196088343561
avg50-18,2020-08-14,17.9220706527185
avg50-18,2020-08-15,17.9303225174856
avg50-18,2020-08-16,17.9196887864105
avg50-18,2020-08-17,17.8945433428078
avg50-18,2020-08-18,17.8739659205895
avg50-18,2020-08-19,17.8507065098908
avg50-18,2020-08-20,17.8171199126622
avg50-18,2020-08-21,17.7893132171159
avg50-18,2020-08-22,17.7647836947018
avg50-18,2020-08-23,17.7324900655093
avg50-18,2020-08-24,17.6681674259295
avg50-18,2020-08-25,17.5961086718652
avg50-18,2020-08-26,17.5282748221375
avg50-18,2020-08-27,17.460069568537
avg50-18,2020-08-28,17.3778310057705
avg50-18,2020-08-29,17.2763392415063
avg50-18,2020-08-30,17.1622414537736
avg50-18,2020-08-31,17.0469383184798
avg50-18,2020-09-01,16.932641518656
avg50-18,2020-09-02,16.8271171111274
avg50-18,2020-09-03,16.7255404723677
avg50-18,2020-09-04,16.6156008122618
avg50-18,2020-09-05,16.5023941316968
avg50-18,2020-09-06,16.3897624117993
avg50-18,2020-09-07,16.2762881663222
avg50-18,2020-09-08,16.1737117144682
avg50-18,2020-09-09,16.0674907458717
avg50-18,2020-09-10,15.9562546329722
avg50-18,2020-09-11,15.8298744152796
avg50-18,2020-09-12,15.6983697482187
avg50-18,2020-09-13,15.5602322433486
avg50-18,2020-09-14,15.4231572432384
avg50-18,2020-09-15,15.2883476536699
avg50-18,2020-09-16,15.1482043592602
avg50-18,2020-09-17,15.0014482297532
avg50-18,2020-09-18,14.8570645825219
avg50-18,2020-09-19,14.7112152048182
avg50-18,2020-09-20,14.5725606130416
avg50-18,2020-09-21,14.4406507169936
avg50-18,2020-09-22,14.313765761938
avg50-18,2020-09-23,14.1776986433475
avg50-18,2020-09-24,14.0252146635666
avg50-18,2020-09-25,13.8828852539767
avg50-18,2020-09-26,13.7460551565162
avg50-18,2020-09-27,13.6115833649639
avg50-18,2020-09-28,13.4763468495067
avg50-18,2020-09-29,13.3428488432596
avg50-18,2020-09-30,13.2052790772432
avg50-18,2020-10-01,13.0579399480929
avg50-18,2020-10-02,12.9208464231598
avg50-18,2020-10-03,12.7843129614902
avg50-18,2020-10-04,12.6433769317316
avg50-18,2020-10-05,12.5001667865517
avg50-18,2020-10-06,12.3517004133127
avg50-18,2020-10-07,12.2022753816886
avg50-18,2020-10-08,12.0406222760365
avg50-18,2020-10-09,11.8694423620049
avg50-18,2020-10-10,11.7022670286494
avg50-18,2020-10-11,11.554457734595
avg50-18,2020-10-12,11.4055115207185
avg50-18,2020-10-13,11.2397254247066
avg50-18,2020-10-14,11.0764462367002
avg50-18,2020-10-15,10.9208547580848
avg50-18,2020-10-16,10.7552808506825
avg50-18,2020-10-17,10.5829321517945
avg50-18,2020-10-18,10.3951137334099
avg50-18,2020-10-19,10.201624644868
avg50-18,2020-10-20,10.0133767679624
avg50-18,2020-10-21,9.82259754238831
avg50-18,2020-10-22,9.63097426311349
avg50-18,2020-10-23,9.45088761819537
avg50-18,2020-10-24,9.27296991651411
avg50-18,2020-10-25,9.0999126831043
avg50-18,2020-10-26,8.93181384095456
avg50-18,2020-10-27,8.75984441887268
avg50-18,2020-10-28,8.58415685329165
avg50-18,2020-10-29,8.40009898219847
avg50-18,2020-10-30,8.20365281663958
avg50-18,2020-10-31,8.00992622160537
avg50-18,2020-11-01,7.83087411798564
avg50-18,2020-11-02,7.65899236055785
avg50-18,2020-11-03,7.4814890477412
avg50-18,2020-11-04,7.30054377717514
avg50-18,2020-11-05,7.1314106996633
avg50-18,2020-11-06,6.96620016589989
avg50-18,2020-11-07,6.79370467448971
avg50-18,2020-11-08,6.61405239597935
avg50-18,2020-11-09,6.43992675348796
avg50-18,2020-11-10,6.27183110088342
avg50-18,2020-11-11,6.09992971262073
avg50-18,2020-11-12,5.92666160393824
avg50-18,2020-11-13,5.75923322078065
avg50-18,2020-11-14,5.59149480046299
avg50-18,2020-11-15,5.42648834870269
avg50-18,2020-11-16,5.26286814021533
avg50-18,2020-11-17,5.09248267338036
avg50-18,2020-11-18,4.91540308835507
avg50-18,2020-11-19,4.74030623278937
avg50-18,2020-11-20,4.55440456904499
avg50-18,2020-11-21,4.35705498045718
avg50-18,2020-11-22,4.15444148649084
avg50-18,2020-11-23,3.95095600097569
avg50-18,2020-11-24,3.7595716923851
avg50-18,2020-11-25,3.56919327988758
avg50-18,2020-11-26,3.38123170170929
avg50-18,2020-11-27,3.20837815863061
avg50-18,2020-11-28,3.03417086902275
avg50-18,2020-11-29,2.85248519737082
avg50-18,2020-11-30,2.66891047862775
avg50-18,2020-12-01,2.47836870286314
avg50-18,2020-12-02,2.28310857385881
avg50-18,2020-12-03,2.09040051999438
avg50-18,2020-12-04,1.91095459841676
avg50-18,2020-12-05,1.73934855279432
avg50-18,2020-12-06,1.56515515155271
avg50-18,2020-12-07,1.38679705486991
avg50-18,2020-12-08,1.20870115467682
avg50-18,2020-12-09,1.02778552833598
avg50-18,2020-12-10,0.86237656950669
avg50-18,2020-12-11,0.71879079721531
avg50-18,2020-12-12,0.581046105659389
avg50-18,2020-12-13,0.43718180982634
avg50-18,2020-12-14,0.2995589066505
avg50-18,2020-12-15,0.160488220419146
avg50-18,2020-12-16,0.033258185715694
avg50-18,2020-12-17,-0.0913373914735975
avg50-18,2020-12-18,-0.212649931425112
avg50-18,2020-12-19,-0.322549412725636
avg50-18,2020-12-20,-0.431669753241817
avg50-18,2020-12-21,-0.52280065379847
avg50-18,2020-12-22,-0.604923749578058
avg50-18,2020-12-23,-0.688625006077606
avg50-18,2020-12-24,-0.772424715382358
avg50-18,2020-12-25,-0.862499314418323
avg50-18,2020-12-26,-0.950925952409147
avg50-18,2020-12-27,-1.03816373900139
avg50-18,2020-12-28,-1.11838081096655
avg50-18,2020-12-29,-1.19347535250183
avg50-18,2020-12-30,-1.26455965804043
avg50-18,2020-12-31,-1.33823308460895
