date,variable,last,day,year,date20
2020-05-24,euroSuper95,0.992,145,2020,2020-05-24
2020-05-24,gasOil,0.978,145,2020,2020-05-24
2020-05-25,euroSuper95,1.006,146,2020,2020-05-25
2020-05-25,gasOil,0.983,146,2020,2020-05-25
2020-05-26,euroSuper95,1.006,147,2020,2020-05-26
2020-05-26,gasOil,0.983,147,2020,2020-05-26
2020-05-27,euroSuper95,1.006,148,2020,2020-05-27
2020-05-27,gasOil,0.983,148,2020,2020-05-27
2020-05-28,euroSuper95,1.006,149,2020,2020-05-28
2020-05-28,gasOil,0.983,149,2020,2020-05-28
2020-05-29,euroSuper95,1.006,150,2020,2020-05-29
2020-05-29,gasOil,0.983,150,2020,2020-05-29
2020-05-30,euroSuper95,1.006,151,2020,2020-05-30
2020-05-30,gasOil,0.983,151,2020,2020-05-30
2020-05-31,euroSuper95,1.006,152,2020,2020-05-31
2020-05-31,gasOil,0.983,152,2020,2020-05-31
2020-06-01,euroSuper95,1.011,153,2020,2020-06-01
2020-06-01,gasOil,0.984,153,2020,2020-06-01
2020-06-02,euroSuper95,1.011,154,2020,2020-06-02
2020-06-02,gasOil,0.984,154,2020,2020-06-02
2020-06-03,euroSuper95,1.011,155,2020,2020-06-03
2020-06-03,gasOil,0.984,155,2020,2020-06-03
2020-06-04,euroSuper95,1.011,156,2020,2020-06-04
2020-06-04,gasOil,0.984,156,2020,2020-06-04
2020-06-05,euroSuper95,1.011,157,2020,2020-06-05
2020-06-05,gasOil,0.984,157,2020,2020-06-05
2020-06-06,euroSuper95,1.011,158,2020,2020-06-06
2020-06-06,gasOil,0.984,158,2020,2020-06-06
2020-06-07,euroSuper95,1.011,159,2020,2020-06-07
2020-06-07,gasOil,0.984,159,2020,2020-06-07
2020-06-08,euroSuper95,1.014,160,2020,2020-06-08
2020-06-08,gasOil,0.991,160,2020,2020-06-08
2020-06-09,euroSuper95,1.014,161,2020,2020-06-09
2020-06-09,gasOil,0.991,161,2020,2020-06-09
2020-06-10,euroSuper95,1.014,162,2020,2020-06-10
2020-06-10,gasOil,0.991,162,2020,2020-06-10
2020-06-11,euroSuper95,1.014,163,2020,2020-06-11
2020-06-11,gasOil,0.991,163,2020,2020-06-11
2020-06-12,euroSuper95,1.014,164,2020,2020-06-12
2020-06-12,gasOil,0.991,164,2020,2020-06-12
2020-06-13,euroSuper95,1.014,165,2020,2020-06-13
2020-06-13,gasOil,0.991,165,2020,2020-06-13
2020-06-14,euroSuper95,1.014,166,2020,2020-06-14
2020-06-14,gasOil,0.991,166,2020,2020-06-14
2020-06-15,euroSuper95,1.021,167,2020,2020-06-15
2020-06-15,gasOil,0.999,167,2020,2020-06-15
2020-06-16,euroSuper95,1.021,168,2020,2020-06-16
2020-06-16,gasOil,0.999,168,2020,2020-06-16
2020-06-17,euroSuper95,1.021,169,2020,2020-06-17
2020-06-17,gasOil,0.999,169,2020,2020-06-17
2020-06-18,euroSuper95,1.021,170,2020,2020-06-18
2020-06-18,gasOil,0.999,170,2020,2020-06-18
2020-06-19,euroSuper95,1.021,171,2020,2020-06-19
2020-06-19,gasOil,0.999,171,2020,2020-06-19
2020-06-20,euroSuper95,1.021,172,2020,2020-06-20
2020-06-20,gasOil,0.999,172,2020,2020-06-20
2020-06-21,euroSuper95,1.021,173,2020,2020-06-21
2020-06-21,gasOil,0.999,173,2020,2020-06-21
2020-06-22,euroSuper95,1.035,174,2020,2020-06-22
2020-06-22,gasOil,1.01,174,2020,2020-06-22
2020-06-23,euroSuper95,1.035,175,2020,2020-06-23
2020-06-23,gasOil,1.01,175,2020,2020-06-23
2020-06-24,euroSuper95,1.035,176,2020,2020-06-24
2020-06-24,gasOil,1.01,176,2020,2020-06-24
2020-06-25,euroSuper95,1.035,177,2020,2020-06-25
2020-06-25,gasOil,1.01,177,2020,2020-06-25
2020-06-26,euroSuper95,1.035,178,2020,2020-06-26
2020-06-26,gasOil,1.01,178,2020,2020-06-26
2020-06-27,euroSuper95,1.035,179,2020,2020-06-27
2020-06-27,gasOil,1.01,179,2020,2020-06-27
2020-06-28,euroSuper95,1.035,180,2020,2020-06-28
2020-06-28,gasOil,1.01,180,2020,2020-06-28
2020-06-29,euroSuper95,1.048,181,2020,2020-06-29
2020-06-29,gasOil,1.019,181,2020,2020-06-29
2020-06-30,euroSuper95,1.048,182,2020,2020-06-30
2020-06-30,gasOil,1.019,182,2020,2020-06-30
2020-07-01,euroSuper95,1.048,183,2020,2020-07-01
2020-07-01,gasOil,1.019,183,2020,2020-07-01
2020-07-02,euroSuper95,1.048,184,2020,2020-07-02
2020-07-02,gasOil,1.019,184,2020,2020-07-02
2020-07-03,euroSuper95,1.048,185,2020,2020-07-03
2020-07-03,gasOil,1.019,185,2020,2020-07-03
2020-07-04,euroSuper95,1.048,186,2020,2020-07-04
2020-07-04,gasOil,1.019,186,2020,2020-07-04
2020-07-05,euroSuper95,1.048,187,2020,2020-07-05
2020-07-05,gasOil,1.019,187,2020,2020-07-05
2020-07-06,euroSuper95,1.046,188,2020,2020-07-06
2020-07-06,gasOil,1.017,188,2020,2020-07-06
2020-07-07,euroSuper95,1.046,189,2020,2020-07-07
2020-07-07,gasOil,1.017,189,2020,2020-07-07
2020-07-08,euroSuper95,1.046,190,2020,2020-07-08
2020-07-08,gasOil,1.017,190,2020,2020-07-08
2020-07-09,euroSuper95,1.046,191,2020,2020-07-09
2020-07-09,gasOil,1.017,191,2020,2020-07-09
2020-07-10,euroSuper95,1.046,192,2020,2020-07-10
2020-07-10,gasOil,1.017,192,2020,2020-07-10
2020-07-11,euroSuper95,1.046,193,2020,2020-07-11
2020-07-11,gasOil,1.017,193,2020,2020-07-11
2020-07-12,euroSuper95,1.046,194,2020,2020-07-12
2020-07-12,gasOil,1.017,194,2020,2020-07-12
2020-07-13,euroSuper95,1.056,195,2020,2020-07-13
2020-07-13,gasOil,1.027,195,2020,2020-07-13
2020-07-14,euroSuper95,1.056,196,2020,2020-07-14
2020-07-14,gasOil,1.027,196,2020,2020-07-14
2020-07-15,euroSuper95,1.056,197,2020,2020-07-15
2020-07-15,gasOil,1.027,197,2020,2020-07-15
2020-07-16,euroSuper95,1.056,198,2020,2020-07-16
2020-07-16,gasOil,1.027,198,2020,2020-07-16
2020-07-17,euroSuper95,1.056,199,2020,2020-07-17
2020-07-17,gasOil,1.027,199,2020,2020-07-17
2020-07-18,euroSuper95,1.056,200,2020,2020-07-18
2020-07-18,gasOil,1.027,200,2020,2020-07-18
2020-07-19,euroSuper95,1.056,201,2020,2020-07-19
2020-07-19,gasOil,1.027,201,2020,2020-07-19
2020-07-20,euroSuper95,1.059,202,2020,2020-07-20
2020-07-20,gasOil,1.031,202,2020,2020-07-20
2020-07-21,euroSuper95,1.059,203,2020,2020-07-21
2020-07-21,gasOil,1.031,203,2020,2020-07-21
2020-07-22,euroSuper95,1.059,204,2020,2020-07-22
2020-07-22,gasOil,1.031,204,2020,2020-07-22
2020-07-23,euroSuper95,1.059,205,2020,2020-07-23
2020-07-23,gasOil,1.031,205,2020,2020-07-23
2020-07-24,euroSuper95,1.059,206,2020,2020-07-24
2020-07-24,gasOil,1.031,206,2020,2020-07-24
2020-07-25,euroSuper95,1.059,207,2020,2020-07-25
2020-07-25,gasOil,1.031,207,2020,2020-07-25
2020-07-26,euroSuper95,1.059,208,2020,2020-07-26
2020-07-26,gasOil,1.031,208,2020,2020-07-26
2020-07-27,euroSuper95,1.061,209,2020,2020-07-27
2020-07-27,gasOil,1.028,209,2020,2020-07-27
2020-07-28,euroSuper95,1.061,210,2020,2020-07-28
2020-07-28,gasOil,1.028,210,2020,2020-07-28
2020-07-29,euroSuper95,1.061,211,2020,2020-07-29
2020-07-29,gasOil,1.028,211,2020,2020-07-29
2020-07-30,euroSuper95,1.061,212,2020,2020-07-30
2020-07-30,gasOil,1.028,212,2020,2020-07-30
2020-07-31,euroSuper95,1.061,213,2020,2020-07-31
2020-07-31,gasOil,1.028,213,2020,2020-07-31
2020-08-01,euroSuper95,1.061,214,2020,2020-08-01
2020-08-01,gasOil,1.028,214,2020,2020-08-01
2020-08-02,euroSuper95,1.061,215,2020,2020-08-02
2020-08-02,gasOil,1.028,215,2020,2020-08-02
2020-08-03,euroSuper95,1.059,216,2020,2020-08-03
2020-08-03,gasOil,1.03,216,2020,2020-08-03
2020-08-04,euroSuper95,1.059,217,2020,2020-08-04
2020-08-04,gasOil,1.03,217,2020,2020-08-04
2020-08-05,euroSuper95,1.059,218,2020,2020-08-05
2020-08-05,gasOil,1.03,218,2020,2020-08-05
2020-08-06,euroSuper95,1.059,219,2020,2020-08-06
2020-08-06,gasOil,1.03,219,2020,2020-08-06
2020-08-07,euroSuper95,1.059,220,2020,2020-08-07
2020-08-07,gasOil,1.03,220,2020,2020-08-07
2020-08-08,euroSuper95,1.059,221,2020,2020-08-08
2020-08-08,gasOil,1.03,221,2020,2020-08-08
2020-08-09,euroSuper95,1.059,222,2020,2020-08-09
2020-08-09,gasOil,1.03,222,2020,2020-08-09
2020-08-10,euroSuper95,1.058,223,2020,2020-08-10
2020-08-10,gasOil,1.026,223,2020,2020-08-10
2020-08-11,euroSuper95,1.058,224,2020,2020-08-11
2020-08-11,gasOil,1.026,224,2020,2020-08-11
2020-08-12,euroSuper95,1.058,225,2020,2020-08-12
2020-08-12,gasOil,1.026,225,2020,2020-08-12
2020-08-13,euroSuper95,1.058,226,2020,2020-08-13
2020-08-13,gasOil,1.026,226,2020,2020-08-13
2020-08-14,euroSuper95,1.058,227,2020,2020-08-14
2020-08-14,gasOil,1.026,227,2020,2020-08-14
2020-08-15,euroSuper95,1.058,228,2020,2020-08-15
2020-08-15,gasOil,1.026,228,2020,2020-08-15
2020-08-16,euroSuper95,1.058,229,2020,2020-08-16
2020-08-16,gasOil,1.026,229,2020,2020-08-16
2020-08-17,euroSuper95,1.062,230,2020,2020-08-17
2020-08-17,gasOil,1.028,230,2020,2020-08-17
2020-08-18,euroSuper95,1.062,231,2020,2020-08-18
2020-08-18,gasOil,1.028,231,2020,2020-08-18
2020-08-19,euroSuper95,1.062,232,2020,2020-08-19
2020-08-19,gasOil,1.028,232,2020,2020-08-19
2020-08-20,euroSuper95,1.062,233,2020,2020-08-20
2020-08-20,gasOil,1.028,233,2020,2020-08-20
2020-08-21,euroSuper95,1.062,234,2020,2020-08-21
2020-08-21,gasOil,1.028,234,2020,2020-08-21
2020-08-22,euroSuper95,1.062,235,2020,2020-08-22
2020-08-22,gasOil,1.028,235,2020,2020-08-22
2020-08-23,euroSuper95,1.062,236,2020,2020-08-23
2020-08-23,gasOil,1.028,236,2020,2020-08-23
2020-08-24,euroSuper95,1.061,237,2020,2020-08-24
2020-08-24,gasOil,1.024,237,2020,2020-08-24
2020-08-25,euroSuper95,1.061,238,2020,2020-08-25
2020-08-25,gasOil,1.024,238,2020,2020-08-25
2020-08-26,euroSuper95,1.061,239,2020,2020-08-26
2020-08-26,gasOil,1.024,239,2020,2020-08-26
2020-08-27,euroSuper95,1.061,240,2020,2020-08-27
2020-08-27,gasOil,1.024,240,2020,2020-08-27
2020-08-28,euroSuper95,1.061,241,2020,2020-08-28
2020-08-28,gasOil,1.024,241,2020,2020-08-28
2020-08-29,euroSuper95,1.061,242,2020,2020-08-29
2020-08-29,gasOil,1.024,242,2020,2020-08-29
2020-08-30,euroSuper95,1.061,243,2020,2020-08-30
2020-08-30,gasOil,1.024,243,2020,2020-08-30
2020-08-31,euroSuper95,1.074,244,2020,2020-08-31
2020-08-31,gasOil,1.031,244,2020,2020-08-31
2020-09-01,euroSuper95,1.074,245,2020,2020-09-01
2020-09-01,gasOil,1.031,245,2020,2020-09-01
2020-09-02,euroSuper95,1.074,246,2020,2020-09-02
2020-09-02,gasOil,1.031,246,2020,2020-09-02
2020-09-03,euroSuper95,1.074,247,2020,2020-09-03
2020-09-03,gasOil,1.031,247,2020,2020-09-03
2020-09-04,euroSuper95,1.074,248,2020,2020-09-04
2020-09-04,gasOil,1.031,248,2020,2020-09-04
2020-09-05,euroSuper95,1.074,249,2020,2020-09-05
2020-09-05,gasOil,1.031,249,2020,2020-09-05
2020-09-06,euroSuper95,1.074,250,2020,2020-09-06
2020-09-06,gasOil,1.031,250,2020,2020-09-06
2020-09-07,euroSuper95,1.07,251,2020,2020-09-07
2020-09-07,gasOil,1.026,251,2020,2020-09-07
2020-09-08,euroSuper95,1.07,252,2020,2020-09-08
