date,source.group,value,rm14,day,year,date20
2020-12-31,Wind,0.007649,0.0162617042857143,366,2020,2020-12-31
2020-12-31,Waste,0.0024,0.0164331328571429,366,2020,2020-12-31
2020-12-31,Solar,0.000919,0.0164987757142857,366,2020,2020-12-31
2020-12-31,Coal,0,0.0161472985714286,366,2020,2020-12-31
2020-12-31,Oil,0,0.0119598414285714,366,2020,2020-12-31
2020-12-31,others,0.00489668,0.00937800428571429,366,2020,2020-12-31
2021-01-01,Hydro,0.0561365,0.0127706114285714,1,2021,2020-01-01
2021-01-01,Gas,0.0448768,0.0158046685714286,1,2021,2020-01-01
2021-01-01,Wind,0.001015,0.0158259542857143,1,2021,2020-01-01
2021-01-01,Waste,0.0024,0.0159973828571429,1,2021,2020-01-01
2021-01-01,Solar,0.000633,0.0160425971428572,1,2021,2020-01-01
2021-01-01,Coal,0,0.0156893342857143,1,2021,2020-01-01
2021-01-01,Oil,0,0.0116222485714286,1,2021,2020-01-01
2021-01-01,others,0.00489468,0.00898719000000001,1,2021,2020-01-01
2021-01-02,Hydro,0.0562353,0.01245764,2,2021,2020-01-02
2021-01-02,Gas,0.0469774,0.01564174,2,2021,2020-01-02
2021-01-02,Wind,0.019983,0.0170034542857143,2,2021,2020-01-02
2021-01-02,Waste,0.0024,0.0171748828571429,2,2021,2020-01-02
2021-01-02,Solar,0.000607,0.01721824,2,2021,2020-01-02
2021-01-02,Coal,0,0.0168684771428572,2,2021,2020-01-02
2021-01-02,Oil,0,0.0128587271428572,2,2021,2020-01-02
2021-01-02,others,0.00489468,0.0100028614285714,2,2021,2020-01-02
2021-01-03,Hydro,0.0467824,0.0132719614285714,3,2021,2020-01-03
2021-01-03,Gas,0.0430132,0.0161729042857143,3,2021,2020-01-03
2021-01-03,Wind,0.021607,0.0176710471428571,3,2021,2020-01-03
2021-01-03,Waste,0.0024,0.0178424757142857,3,2021,2020-01-03
2021-01-03,Solar,0.000431,0.0178732614285714,3,2021,2020-01-03
2021-01-03,Coal,0,0.0175236414285714,3,2021,2020-01-03
2021-01-03,Oil,0,0.0135068342857143,3,2021,2020-01-03
2021-01-03,others,0.00489468,0.0105009257142857,3,2021,2020-01-03
2021-01-04,Hydro,0.0786704,0.0146928828571429,4,2021,2020-01-04
2021-01-04,Gas,0.0441761,0.01767689,4,2021,2020-01-04
2021-01-04,Wind,0.001085,0.0177110328571429,4,2021,2020-01-04
2021-01-04,Waste,0.0024,0.0178824614285714,4,2021,2020-01-04
2021-01-04,Solar,0.000336,0.0179064614285714,4,2021,2020-01-04
2021-01-04,Coal,0,0.0175568414285714,4,2021,2020-01-04
2021-01-04,Oil,0,0.0142152414285714,4,2021,2020-01-04
2021-01-04,others,0.00489168,0.0114922757142857,4,2021,2020-01-04
2021-01-05,Hydro,0.084693,0.0159984185714286,5,2021,2020-01-05
2021-01-05,Gas,0.053367,0.0196389185714286,5,2021,2020-01-05
2021-01-05,Wind,0.002892,0.0198147042857143,5,2021,2020-01-05
2021-01-05,Waste,0.0024,0.0199861328571429,5,2021,2020-01-05
2021-01-05,Solar,0.000498,0.0200217042857143,5,2021,2020-01-05
2021-01-05,Coal,0,0.0196720842857143,5,2021,2020-01-05
2021-01-05,Oil,0,0.01405277,5,2021,2020-01-05
2021-01-05,others,0.00478568,0.0112391685714286,5,2021,2020-01-05
2021-01-06,Hydro,0.071931,0.0162995971428572,6,2021,2020-01-06
2021-01-06,Gas,0.0456207,0.01938679,6,2021,2020-01-06
2021-01-06,Wind,0.009255,0.0200238614285714,6,2021,2020-01-06
2021-01-06,Waste,0.0024,0.02019529,6,2021,2020-01-06
2021-01-06,Solar,0.00052,0.0202324328571429,6,2021,2020-01-06
2021-01-06,Coal,0,0.0198830271428571,6,2021,2020-01-06
2021-01-06,Oil,0,0.0138335271428571,6,2021,2020-01-06
2021-01-06,others,0.00492768,0.0103735757142857,6,2021,2020-01-06
2021-01-07,Hydro,0.0972359,0.0171124257142857,7,2021,2020-01-07
2021-01-07,Gas,0.0464052,0.0202556542857143,7,2021,2020-01-07
2021-01-07,Wind,0.009692,0.0209123685714286,7,2021,2020-01-07
2021-01-07,Waste,0.0024,0.0210837971428572,7,2021,2020-01-07
2021-01-07,Solar,0.000789,0.0211401542857143,7,2021,2020-01-07
2021-01-07,Coal,0,0.02079832,7,2021,2020-01-07
2021-01-07,Oil,0,0.0156603914285714,7,2021,2020-01-07
2021-01-07,others,0.00493868,0.0127545328571429,7,2021,2020-01-07
2021-01-08,Hydro,0.0996144,0.0192087757142857,8,2021,2020-01-08
2021-01-08,Gas,0.0484687,0.0224993971428571,8,2021,2020-01-08
2021-01-08,Wind,0.002777,0.0226606114285714,8,2021,2020-01-08
2021-01-08,Waste,0.0024,0.02283204,8,2021,2020-01-08
2021-01-08,Solar,0.000639,0.0228776828571429,8,2021,2020-01-08
2021-01-08,Coal,0,0.0225257057142857,8,2021,2020-01-08
2021-01-08,Oil,0,0.0155802842857143,8,2021,2020-01-08
2021-01-08,others,0.00492768,0.0126176042857143,8,2021,2020-01-08
2021-01-09,Hydro,0.0679391,0.0167781114285714,9,2021,2020-01-09
2021-01-09,Gas,0.0461209,0.0199010328571429,9,2021,2020-01-09
2021-01-09,Wind,0.004678,0.0201788185714286,9,2021,2020-01-09
2021-01-09,Waste,0.0024,0.0203502471428572,9,2021,2020-01-09
2021-01-09,Solar,0.000797,0.0204071757142857,9,2021,2020-01-09
2021-01-09,Coal,0,0.0200544128571429,9,2021,2020-01-09
2021-01-09,Oil,0,0.0129390985714286,9,2021,2020-01-09
2021-01-09,others,0.00492468,0.00982881142857143,9,2021,2020-01-09
2021-01-10,Hydro,0.0527452,0.0133979685714286,10,2021,2020-01-10
2021-01-10,Gas,0.04549,0.0164758257142857,10,2021,2020-01-10
2021-01-10,Wind,0.002644,0.01661904,10,2021,2020-01-10
2021-01-10,Waste,0.0024,0.0167904685714286,10,2021,2020-01-10
2021-01-10,Solar,0.000606,0.0168337542857143,10,2021,2020-01-10
2021-01-10,Coal,0,0.0164817771428572,10,2021,2020-01-10
2021-01-10,Oil,0,0.0116289842857143,10,2021,2020-01-10
2021-01-10,others,0.00491768,0.00868589714285715,10,2021,2020-01-10
2021-01-11,Hydro,0.065285,0.0130149685714286,11,2021,2020-01-11
2021-01-11,Gas,0.0454443,0.0160895614285714,11,2021,2020-01-11
2021-01-11,Wind,0.011285,0.0168387042857143,11,2021,2020-01-11
2021-01-11,Waste,0.0024,0.0170101328571429,11,2021,2020-01-11
2021-01-11,Solar,0.000917,0.0170756328571429,11,2021,2020-01-11
2021-01-11,Coal,0,0.01672387,11,2021,2020-01-11
2021-01-11,Oil,0,0.0129563557142857,11,2021,2020-01-11
2021-01-11,others,0.00493268,0.0100594042857143,11,2021,2020-01-11
2021-01-12,Hydro,0.0742937,0.01517724,12,2021,2020-01-12
2021-01-12,Gas,0.0575198,0.0191143685714286,12,2021,2020-01-12
2021-01-12,Wind,0.012844,0.0199885114285714,12,2021,2020-01-12
2021-01-12,Waste,0.0024,0.02015994,12,2021,2020-01-12
2021-01-12,Solar,0.000518,0.02019694,12,2021,2020-01-12
2021-01-12,Coal,0,0.0198456771428571,12,2021,2020-01-12
2021-01-12,Oil,0,0.0151824628571429,12,2021,2020-01-12
2021-01-12,others,0.00498868,0.0122927757142857,12,2021,2020-01-12
2021-01-13,Hydro,0.0577717,0.0156132542857143,13,2021,2020-01-13
2021-01-13,Gas,0.0512337,0.0191013757142857,13,2021,2020-01-13
2021-01-13,Wind,0.048602,0.0225074471428572,13,2021,2020-01-13
2021-01-13,Waste,0.0024,0.0226788757142857,13,2021,2020-01-13
2021-01-13,Solar,0.000746,0.0227321614285714,13,2021,2020-01-13
2021-01-13,Coal,0,0.0223798271428572,13,2021,2020-01-13
2021-01-13,Oil,0,0.0170731342857143,13,2021,2020-01-13
2021-01-13,others,0.00496068,0.0133189114285714,13,2021,2020-01-13
2021-01-14,Hydro,0.0747417,0.0177401757142857,14,2021,2020-01-14
2021-01-14,Gas,0.0465398,0.0208930185714286,14,2021,2020-01-14
2021-01-14,Wind,0.044652,0.0240454471428571,14,2021,2020-01-14
2021-01-14,Waste,0.0024,0.0242168757142857,14,2021,2020-01-14
2021-01-14,Solar,0.000531,0.0242548042857143,14,2021,2020-01-14
2021-01-14,Coal,0,0.02389847,14,2021,2020-01-14
2021-01-14,Oil,0,0.01977192,14,2021,2020-01-14
2021-01-14,others,0.00494568,0.0164656328571429,14,2021,2020-01-14
2021-01-15,Hydro,0.1005937,0.0201793257142857,15,2021,2020-01-15
2021-01-15,Gas,0.0466415,0.0233394328571429,15,2021,2020-01-15
2021-01-15,Wind,0.020271,0.0247340757142857,15,2021,2020-01-15
2021-01-15,Waste,0.0024,0.0249055042857143,15,2021,2020-01-15
2021-01-15,Solar,0.000593,0.0249478614285714,15,2021,2020-01-15
2021-01-15,Coal,0,0.0245935271428572,15,2021,2020-01-15
2021-01-15,Oil,0,0.0192548342857143,15,2021,2020-01-15
2021-01-15,others,0.00494568,0.0162838257142857,15,2021,2020-01-15
2021-01-16,Hydro,0.0520923,0.0168152757142857,16,2021,2020-01-16
2021-01-16,Gas,0.0442928,0.0198076185714286,16,2021,2020-01-16
2021-01-16,Wind,0.036545,0.0223800471428572,16,2021,2020-01-16
2021-01-16,Waste,0.0024,0.0225514757142857,16,2021,2020-01-16
2021-01-16,Solar,0.000632,0.0225966185714286,16,2021,2020-01-16
2021-01-16,Coal,0,0.0222433557142857,16,2021,2020-01-16
2021-01-16,Oil,0,0.0150580914285714,16,2021,2020-01-16
2021-01-16,others,0.00498168,0.01208239,16,2021,2020-01-16
2021-01-17,Hydro,0.0514307,0.0143080828571429,17,2021,2020-01-17
2021-01-17,Gas,0.0484616,0.0175981971428571,17,2021,2020-01-17
2021-01-17,Wind,0.018752,0.0188952685714286,17,2021,2020-01-17
2021-01-17,Waste,0.0024,0.0190666971428571,17,2021,2020-01-17
2021-01-17,Solar,0.000623,0.0191111971428572,17,2021,2020-01-17
2021-01-17,Coal,0,0.0187579342857143,17,2021,2020-01-17
2021-01-17,Oil,0,0.0150370557142857,17,2021,2020-01-17
2021-01-17,others,0.00497468,0.0122286185714286,17,2021,2020-01-17
2021-01-18,Hydro,0.0762781,0.0150666971428571,18,2021,2020-01-18
2021-01-18,Gas,0.060136,0.0191906971428572,18,2021,2020-01-18
2021-01-18,Wind,0.008178,0.0197296971428572,18,2021,2020-01-18
2021-01-18,Waste,0.0024,0.0199011257142857,18,2021,2020-01-18
2021-01-18,Solar,0.00044,0.0199325542857143,18,2021,2020-01-18
2021-01-18,Coal,0,0.01957672,18,2021,2020-01-18
2021-01-18,Oil,0,0.0159030985714286,18,2021,2020-01-18
2021-01-18,others,0.00494468,0.0127947471428572,18,2021,2020-01-18
2021-01-19,Hydro,0.0747762,0.0167964757142857,19,2021,2020-01-19
2021-01-19,Gas,0.0514573,0.0203005685714286,19,2021,2020-01-19
2021-01-19,Wind,0.024592,0.02201264,19,2021,2020-01-19
2021-01-19,Waste,0.0024,0.0221840685714286,19,2021,2020-01-19
2021-01-19,Solar,0.000781,0.0222398542857143,19,2021,2020-01-19
2021-01-19,Coal,0,0.02188452,19,2021,2020-01-19
2021-01-19,Oil,0,0.0164360842857143,19,2021,2020-01-19
2021-01-19,others,0.00500868,0.0124984185714286,19,2021,2020-01-19
2021-01-20,Hydro,0.0570921,0.0159922828571429,20,2021,2020-01-20
2021-01-20,Gas,0.0469861,0.0191770042857143,20,2021,2020-01-20
2021-01-20,Wind,0.02394,0.0208555757142857,20,2021,2020-01-20
2021-01-20,Waste,0.0024,0.0210270042857143,20,2021,2020-01-20
2021-01-20,Solar,0.001299,0.02111979,20,2021,2020-01-20
2021-01-20,Coal,0,0.0207665985714286,20,2021,2020-01-20
2021-01-20,Oil,0,0.0154254414285714,20,2021,2020-01-20
2021-01-20,others,0.00503768,0.0121097542857143,20,2021,2020-01-20
2021-01-21,Hydro,0.0611431,0.0147205471428572,21,2021,2020-01-21
2021-01-21,Gas,0.0444479,0.0177239685714286,21,2021,2020-01-21
2021-01-21,Wind,0.019015,0.0190263971428572,21,2021,2020-01-21
2021-01-21,Waste,0.0024,0.0191978257142857,21,2021,2020-01-21
2021-01-21,Solar,0.001095,0.01927604,21,2021,2020-01-21
2021-01-21,Coal,0,0.0189182771428572,21,2021,2020-01-21
2021-01-21,Oil,0,0.01484027,21,2021,2020-01-21
2021-01-21,others,0.00494568,0.0118373828571429,21,2021,2020-01-21
2021-01-22,Hydro,0.0593599,0.0143673757142857,22,2021,2020-01-22
2021-01-22,Gas,0.0436788,0.0173158614285714,22,2021,2020-01-22
2021-01-22,Wind,0.050948,0.0208622185714286,22,2021,2020-01-22
2021-01-22,Waste,0.0024,0.0210336471428572,22,2021,2020-01-22
2021-01-22,Solar,0.001192,0.02111879,22,2021,2020-01-22
2021-01-22,Coal,0,0.0207589557142857,22,2021,2020-01-22
2021-01-22,Oil,0,0.0163915914285714,22,2021,2020-01-22
2021-01-22,others,0.00493368,0.0135691471428572,22,2021,2020-01-22
2021-01-23,Hydro,0.0560705,0.0162159685714286,23,2021,2020-01-23
2021-01-23,Gas,0.0394193,0.0188602042857143,23,2021,2020-01-23
2021-01-23,Wind,0.031405,0.0210252042857143,23,2021,2020-01-23
2021-01-23,Waste,0.0024,0.0211966328571429,23,2021,2020-01-23
2021-01-23,Solar,0.000422,0.0212267757142857,23,2021,2020-01-23
2021-01-23,Coal,0,0.0208735128571429,23,2021,2020-01-23
2021-01-23,Oil,0,0.01663352,23,2021,2020-01-23
2021-01-23,others,0.00491368,0.0138645828571429,23,2021,2020-01-23
2021-01-24,Hydro,0.0582323,0.01438489,24,2021,2020-01-24
2021-01-24,Gas,0.0412402,0.01715919,24,2021,2020-01-24
2021-01-24,Wind,0.019176,0.0184437614285714,24,2021,2020-01-24
2021-01-24,Waste,0.0024,0.01861519,24,2021,2020-01-24
2021-01-24,Solar,0.000927,0.0186814042857143,24,2021,2020-01-24
2021-01-24,Coal,0,0.0183289985714286,24,2021,2020-01-24
2021-01-24,Oil,0,0.0143239628571429,24,2021,2020-01-24
2021-01-24,others,0.00494168,0.0118612757142857,24,2021,2020-01-24
2021-01-25,Hydro,0.0869747,0.01583054,25,2021,2020-01-25
2021-01-25,Gas,0.0438412,0.0187906257142857,25,2021,2020-01-25
2021-01-25,Wind,0.021832,0.0203199114285714,25,2021,2020-01-25
2021-01-25,Waste,0.0024,0.02049134,25,2021,2020-01-25
2021-01-25,Solar,0.000984,0.0205616257142857,25,2021,2020-01-25
2021-01-25,Coal,0,0.0202106485714286,25,2021,2020-01-25
2021-01-25,Oil,0,0.0160511985714286,25,2021,2020-01-25
2021-01-25,others,0.00484568,0.01345159,25,2021,2020-01-25
2021-01-26,Hydro,0.0919379,0.0186488685714286,26,2021,2020-01-26
2021-01-26,Gas,0.045132,0.0217011542857143,26,2021,2020-01-26
2021-01-26,Wind,0.033862,0.0240536542857143,26,2021,2020-01-26
2021-01-26,Waste,0.0024,0.0242250828571429,26,2021,2020-01-26
2021-01-26,Solar,0.000813,0.0242831542857143,26,2021,2020-01-26
2021-01-26,Coal,0,0.0239301771428572,26,2021,2020-01-26
2021-01-26,Oil,0,0.0177176985714286,26,2021,2020-01-26
2021-01-26,others,0.00477768,0.0149274471428572,26,2021,2020-01-26
2021-01-27,Hydro,0.0814282,0.0191843185714286,27,2021,2020-01-27
2021-01-27,Gas,0.0550881,0.0229477542857143,27,2021,2020-01-27
2021-01-27,Wind,0.020183,0.0243191114285714,27,2021,2020-01-27
2021-01-27,Waste,0.0024,0.02449054,27,2021,2020-01-27
2021-01-27,Solar,0.000915,0.0245558971428572,27,2021,2020-01-27
2021-01-27,Coal,0,0.0242097771428572,27,2021,2020-01-27
2021-01-27,Oil,0,0.0176427842857143,27,2021,2020-01-27
2021-01-27,others,0.00494168,0.0147720471428572,27,2021,2020-01-27
2021-01-28,Hydro,0.0663173,0.0170902828571429,28,2021,2020-01-28
2021-01-28,Gas,0.0528796,0.0206959685714286,28,2021,2020-01-28
2021-01-28,Wind,0.009251,0.0212986828571429,28,2021,2020-01-28
2021-01-28,Waste,0.0024,0.0214701114285714,28,2021,2020-01-28
2021-01-28,Solar,0.000694,0.0215196828571429,28,2021,2020-01-28
2021-01-28,Coal,0,0.02117842,28,2021,2020-01-28
2021-01-28,Oil,0,0.01536212,28,2021,2020-01-28
2021-01-28,others,0.00490368,0.0117775185714286,28,2021,2020-01-28
2021-01-29,Hydro,0.088725,0.0166733757142857,29,2021,2020-01-29
2021-01-29,Gas,0.0510895,0.0201511971428572,29,2021,2020-01-29
2021-01-29,Wind,0.024903,0.0218646257142857,29,2021,2020-01-29
2021-01-29,Waste,0.0024,0.0220360542857143,29,2021,2020-01-29
2021-01-29,Solar,0.000452,0.02206834,29,2021,2020-01-29
2021-01-29,Coal,0,0.0217153628571429,29,2021,2020-01-29
2021-01-29,Oil,0,0.0169784128571429,29,2021,2020-01-29
2021-01-29,others,0.00494568,0.0135545614285714,29,2021,2020-01-29
2021-01-30,Hydro,0.0955714,0.0197203042857143,30,2021,2020-01-30
2021-01-30,Gas,0.0364442,0.0221520328571429,30,2021,2020-01-30
2021-01-30,Wind,0.040061,0.0249639614285714,30,2021,2020-01-30
2021-01-30,Waste,0.0024,0.02513539,30,2021,2020-01-30
2021-01-30,Solar,0.001075,0.0252121757142857,30,2021,2020-01-30
2021-01-30,Coal,0,0.0248619128571429,30,2021,2020-01-30
2021-01-30,Oil,0,0.0185244128571429,30,2021,2020-01-30
2021-01-30,others,0.00494468,0.0152283542857143,30,2021,2020-01-30
2021-01-31,Hydro,0.0901445,0.0198884614285714,31,2021,2020-01-31
2021-01-31,Gas,0.0403018,0.0225957328571429,31,2021,2020-01-31
2021-01-31,Wind,0.002722,0.0227578757142857,31,2021,2020-01-31
2021-01-31,Waste,0.0024,0.0229293042857143,31,2021,2020-01-31
2021-01-31,Solar,0.000407,0.0229583757142857,31,2021,2020-01-31
2021-01-31,Coal,0,0.0226051128571429,31,2021,2020-01-31
2021-01-31,Oil,0,0.0157785842857143,31,2021,2020-01-31
2021-01-31,others,0.00491268,0.0135263328571429,31,2021,2020-01-31
2021-02-01,Hydro,0.1170334,0.0190243614285714,32,2021,2020-02-01
2021-02-01,Gas,0.044032,0.0219980757142857,32,2021,2020-02-01
2021-02-01,Wind,0.013719,0.0229012185714286,32,2021,2020-02-01
2021-02-01,Waste,0.0024,0.0230726471428572,32,2021,2020-02-01
2021-02-01,Solar,0.001458,0.02317679,32,2021,2020-02-01
2021-02-01,Coal,0,0.0228235985714286,32,2021,2020-02-01
2021-02-01,Oil,0,0.0163847057142857,32,2021,2020-02-01
2021-02-01,others,0.00492168,0.0138575542857143,32,2021,2020-02-01
2021-02-02,Hydro,0.1085978,0.0214201114285714,33,2021,2020-02-02
2021-02-02,Gas,0.0461325,0.0245438614285714,33,2021,2020-02-02
2021-02-02,Wind,0.013885,0.0255065757142857,33,2021,2020-02-02
2021-02-02,Waste,0.0024,0.0256780042857143,33,2021,2020-02-02
2021-02-02,Solar,0.001183,0.0257625042857143,33,2021,2020-02-02
2021-02-02,Coal,0,0.0254115985714286,33,2021,2020-02-02
2021-02-02,Oil,0,0.01705207,33,2021,2020-02-02
2021-02-02,others,0.00484768,0.01425319,33,2021,2020-02-02
2021-02-03,Hydro,0.0983135,0.0202956542857143,34,2021,2020-02-03
2021-02-03,Gas,0.0396378,0.0229554971428572,34,2021,2020-02-03
2021-02-03,Wind,0.0162,0.0240084971428572,34,2021,2020-02-03
2021-02-03,Waste,0.0024,0.0241799257142857,34,2021,2020-02-03
2021-02-03,Solar,0.000925,0.0242459971428572,34,2021,2020-02-03
2021-02-03,Coal,0,0.0238944485714286,34,2021,2020-02-03
2021-02-03,Oil,0,0.0161374628571429,34,2021,2020-02-03
2021-02-03,others,0.00493268,0.0131946185714286,34,2021,2020-02-03
2021-02-04,Hydro,0.1127053,0.0202532114285714,35,2021,2020-02-04
2021-02-04,Gas,0.0399156,0.0229328971428572,35,2021,2020-02-04
2021-02-04,Wind,0.036373,0.0254464685714286,35,2021,2020-02-04
2021-02-04,Waste,0.0024,0.0256178971428572,35,2021,2020-02-04
2021-02-04,Solar,0.001983,0.02575954,35,2021,2020-02-04
2021-02-04,Coal,0,0.0254132771428572,35,2021,2020-02-04
2021-02-04,Oil,0,0.0183908842857143,35,2021,2020-02-04
2021-02-04,others,0.00485368,0.0159063042857143,35,2021,2020-02-04
2021-02-05,Hydro,0.1111331,0.02268724,36,2021,2020-02-05
2021-02-05,Gas,0.0431223,0.0255959757142857,36,2021,2020-02-05
2021-02-05,Wind,0.003048,0.0257476185714286,36,2021,2020-02-05
2021-02-05,Waste,0.0024,0.0259190471428572,36,2021,2020-02-05
2021-02-05,Solar,0.001677,0.0260388328571429,36,2021,2020-02-05
2021-02-05,Coal,0,0.0256864985714286,36,2021,2020-02-05
2021-02-05,Oil,0,0.01763612,36,2021,2020-02-05
2021-02-05,others,0.00493468,0.0151374828571429,36,2021,2020-02-05
2021-02-06,Hydro,0.092632,0.0191559828571429,37,2021,2020-02-06
2021-02-06,Gas,0.0310429,0.0212019042857143,37,2021,2020-02-06
2021-02-06,Wind,0.007113,0.0215683328571429,37,2021,2020-02-06
2021-02-06,Waste,0.0024,0.0217397614285714,37,2021,2020-02-06
2021-02-06,Solar,0.001144,0.0218214757142857,37,2021,2020-02-06
2021-02-06,Coal,0,0.0214747842857143,37,2021,2020-02-06
2021-02-06,Oil,0,0.0135367057142857,37,2021,2020-02-06
2021-02-06,others,0.00485068,0.0108030185714286,37,2021,2020-02-06
2021-02-07,Hydro,0.0976553,0.0175606828571429,38,2021,2020-02-07
2021-02-07,Gas,0.0176882,0.0186526971428572,38,2021,2020-02-07
2021-02-07,Wind,0.016127,0.01968484,38,2021,2020-02-07
2021-02-07,Waste,0.0024,0.0198562685714286,38,2021,2020-02-07
2021-02-07,Solar,0.000585,0.0198980542857143,38,2021,2020-02-07
2021-02-07,Coal,0,0.0195455771428572,38,2021,2020-02-07
2021-02-07,Oil,0,0.0129290057142857,38,2021,2020-02-07
2021-02-07,others,0.00485168,0.0110582042857143,38,2021,2020-02-07
2021-02-08,Hydro,0.1405168,0.0205870471428572,39,2021,2020-02-08
2021-02-08,Gas,0.0442664,0.0235775042857143,39,2021,2020-02-08
2021-02-08,Wind,0.007968,0.0240649328571429,39,2021,2020-02-08
2021-02-08,Waste,0.0024,0.0242363614285714,39,2021,2020-02-08
2021-02-08,Solar,0.000693,0.0242858614285714,39,2021,2020-02-08
2021-02-08,Coal,0,0.0239393842857143,39,2021,2020-02-08
2021-02-08,Oil,0,0.0169640057142857,39,2021,2020-02-08
2021-02-08,others,0.00485368,0.0160472542857143,39,2021,2020-02-08
2021-02-09,Hydro,0.138982,0.0248226114285714,40,2021,2020-02-09
2021-02-09,Gas,0.0491334,0.0281607114285714,40,2021,2020-02-09
2021-02-09,Wind,0.002763,0.0283162828571429,40,2021,2020-02-09
2021-02-09,Waste,0.0024,0.0284877114285714,40,2021,2020-02-09
2021-02-09,Solar,0.000681,0.0285363542857143,40,2021,2020-02-09
2021-02-09,Coal,0,0.0281898057142857,40,2021,2020-02-09
2021-02-09,Oil,0,0.0181528914285714,40,2021,2020-02-09
2021-02-09,others,0.00492568,0.01534284,40,2021,2020-02-09
2021-02-10,Hydro,0.1364338,0.0245189685714286,41,2021,2020-02-10
2021-02-10,Gas,0.0491401,0.0278575471428572,41,2021,2020-02-10
2021-02-10,Wind,0.017323,0.0290454042857143,41,2021,2020-02-10
2021-02-10,Waste,0.0024,0.0292168328571429,41,2021,2020-02-10
2021-02-10,Solar,0.000356,0.0292422614285714,41,2021,2020-02-10
2021-02-10,Coal,0,0.02889557,41,2021,2020-02-10
2021-02-10,Oil,0,0.0189682842857143,41,2021,2020-02-10
2021-02-10,others,0.00491068,0.0158095185714286,41,2021,2020-02-10
2021-02-11,Hydro,0.1151569,0.0238376542857143,42,2021,2020-02-11
2021-02-11,Gas,0.0490555,0.02717019,42,2021,2020-02-11
2021-02-11,Wind,0.055591,0.0310923328571429,42,2021,2020-02-11
2021-02-11,Waste,0.0024,0.0312637614285714,42,2021,2020-02-11
2021-02-11,Solar,0.000967,0.0313328328571429,42,2021,2020-02-11
2021-02-11,Coal,0,0.0309809985714286,42,2021,2020-02-11
2021-02-11,Oil,0,0.0212357271428572,42,2021,2020-02-11
2021-02-11,others,0.00491868,0.0180770542857143,42,2021,2020-02-11
2021-02-12,Hydro,0.1010597,0.0240582471428572,43,2021,2020-02-12
2021-02-12,Gas,0.0622132,0.0283306185714286,43,2021,2020-02-12
2021-02-12,Wind,0.021233,0.0298218328571429,43,2021,2020-02-12
2021-02-12,Waste,0.0024,0.0299932614285714,43,2021,2020-02-12
2021-02-12,Solar,0.001375,0.0300914757142857,43,2021,2020-02-12
2021-02-12,Coal,0,0.0297407128571429,43,2021,2020-02-12
2021-02-12,Oil,0,0.02151522,43,2021,2020-02-12
2021-02-12,others,0.00484968,0.0183576614285714,43,2021,2020-02-12
2021-02-13,Hydro,0.0783002,0.0199797471428572,44,2021,2020-02-13
2021-02-13,Gas,0.0489881,0.0233074685714286,44,2021,2020-02-13
2021-02-13,Wind,0.026474,0.0251293971428572,44,2021,2020-02-13
2021-02-13,Waste,0.0024,0.0253008257142857,44,2021,2020-02-13
2021-02-13,Solar,0.001459,0.02540504,44,2021,2020-02-13
2021-02-13,Coal,0,0.0250537057142857,44,2021,2020-02-13
2021-02-13,Oil,0,0.0178351557142857,44,2021,2020-02-13
2021-02-13,others,0.00487268,0.0137394042857143,44,2021,2020-02-13
2021-02-14,Hydro,0.062172,0.0166636185714286,45,2021,2020-02-14
2021-02-14,Gas,0.0464067,0.0198069542857143,45,2021,2020-02-14
2021-02-14,Wind,0.035604,0.0222518828571429,45,2021,2020-02-14
2021-02-14,Waste,0.0024,0.0224233114285714,45,2021,2020-02-14
2021-02-14,Solar,0.001648,0.0225410257142857,45,2021,2020-02-14
2021-02-14,Coal,0,0.02219462,45,2021,2020-02-14
2021-02-14,Oil,0,0.0166017485714286,45,2021,2020-02-14
2021-02-14,others,0.00490468,0.0134529328571429,45,2021,2020-02-14
2021-02-15,Hydro,0.0786692,0.0171811614285714,46,2021,2020-02-15
2021-02-15,Gas,0.0525206,0.0207612042857143,46,2021,2020-02-15
2021-02-15,Wind,0.006141,0.0210956328571429,46,2021,2020-02-15
2021-02-15,Waste,0.0024,0.0212670614285714,46,2021,2020-02-15
2021-02-15,Solar,0.001659,0.0213855614285714,46,2021,2020-02-15
2021-02-15,Coal,0,0.0210375128571429,46,2021,2020-02-15
2021-02-15,Oil,0,0.0165966557142857,46,2021,2020-02-15
2021-02-15,others,0.00487368,0.0136300114285714,46,2021,2020-02-15
2021-02-16,Hydro,0.0841606,0.01709834,47,2021,2020-02-16
2021-02-16,Gas,0.0506765,0.0205466614285714,47,2021,2020-02-16
2021-02-16,Wind,0.009521,0.0211090185714286,47,2021,2020-02-16
2021-02-16,Waste,0.0024,0.0212804471428572,47,2021,2020-02-16
2021-02-16,Solar,0.000509,0.0213168042857143,47,2021,2020-02-16
2021-02-16,Coal,0,0.02096647,47,2021,2020-02-16
2021-02-16,Oil,0,0.0153472414285714,47,2021,2020-02-16
2021-02-16,others,0.00490468,0.0119461042857143,47,2021,2020-02-16
2021-02-17,Hydro,0.0812153,0.0173085542857143,48,2021,2020-02-17
2021-02-17,Gas,0.0496486,0.0206834542857143,48,2021,2020-02-17
2021-02-17,Wind,0.02424,0.0222963828571429,48,2021,2020-02-17
2021-02-17,Waste,0.0024,0.0224678114285714,48,2021,2020-02-17
2021-02-17,Solar,0.001391,0.0225671685714286,48,2021,2020-02-17
