date,value
2017-02-10,0.410374398
2017-02-11,0.395368517
2017-02-12,0.481351619
2017-02-13,0.445800026
2017-02-14,0.416189819
2017-02-15,0.447312455
2017-02-16,0.430462644
2017-02-17,0.346350612
2017-02-18,0.345760327
2017-02-19,0.442531814
2017-02-20,0.420399912
2017-02-21,0.338626086
2017-02-22,0.297547415
2017-02-23,0.31805622
2017-02-24,0.29569974
2017-02-25,0.274102084
2017-02-26,0.305423164
2017-02-27,0.364870986
2017-02-28,0.345717079
2017-03-01,0.344281508
2017-03-02,0.333617848
2017-03-03,0.264947887
2017-03-04,0.237186359
2017-03-05,0.30005811
2017-03-06,0.316035311
2017-03-07,0.33849024
2017-03-08,0.303050152
2017-03-09,0.325754216
2017-03-10,0.282807514
2017-03-11,0.277278828
2017-03-12,0.324060529
2017-03-13,0.324301683
2017-03-14,0.36417361
2017-03-15,0.319185559
2017-03-16,0.306568054
2017-03-17,0.253094848
2017-03-18,0.229220858
2017-03-19,0.27399057
2017-03-20,0.282628244
2017-03-21,0.281219221
2017-03-22,0.276207209
2017-03-23,0.271040829
2017-03-24,0.24136895
2017-03-25,0.237083851
2017-03-26,0.282206727
2017-03-27,0.248775959
2017-03-28,0.241839877
2017-03-29,0.223683035
2017-03-30,0.227257537
2017-03-31,0.165134255
2017-04-01,0.15551314
2017-04-02,0.190918866
2017-04-03,0.190850075
2017-04-04,0.226947284
2017-04-05,0.282995658
2017-04-06,0.27687971
2017-04-07,0.210300294
2017-04-08,0.183056933
2017-04-09,0.244226494
2017-04-10,0.236003593
2017-04-11,0.245686403
2017-04-12,0.237087185
2017-04-13,0.215636996
2017-04-14,0.18515645
2017-04-15,0.191715668
2017-04-16,0.22102269
2017-04-17,0.301597406
2017-04-18,0.343972543
2017-04-19,0.341219113
2017-04-20,0.323642163
2017-04-21,0.261313295
2017-04-22,0.241677041
2017-04-23,0.277455298
2017-04-24,0.214520655
2017-04-25,0.233811105
2017-04-26,0.250760685
2017-04-27,0.28087379
2017-04-28,0.232914875
2017-04-29,0.198613905
2017-04-30,0.17304875
2017-05-01,0.218661761
2017-05-02,0.193361672
2017-05-03,0.194816639
2017-05-04,0.191558315
2017-05-05,0.157654368
2017-05-06,0.151819688
2017-05-07,0.177281797
2017-05-08,0.213649685
2017-05-09,0.206200751
2017-05-10,0.186365159
2017-05-11,0.150574809
2017-05-12,0.135794282
2017-05-13,0.124404635
2017-05-14,0.143333202
2017-05-15,0.15338529
2017-05-16,0.152605181
2017-05-17,0.145277476
2017-05-18,0.133826239
2017-05-19,0.120799074
2017-05-20,0.125257727
2017-05-21,0.164387308
2017-05-22,0.164505694
2017-05-23,0.13065173
2017-05-24,0.121252125
2017-05-25,0.122931937
2017-05-26,0.110209018
2017-05-27,0.109202031
2017-05-28,0.143489425
2017-05-29,0.172627551
2017-05-30,0.149276014
2017-05-31,0.167633979
2017-06-01,0.13099001
2017-06-02,0.10563602
2017-06-03,0.10137159
2017-06-04,0.106386552
2017-06-05,0.138799914
2017-06-06,0.196102419
2017-06-07,0.167566555
2017-06-08,0.137950972
2017-06-09,0.113422626
2017-06-10,0.111494228
2017-06-11,0.168219031
2017-06-12,0.163019031
2017-06-13,0.175605539
2017-06-14,0.137698915
2017-06-15,0.149774762
2017-06-16,0.102637116
2017-06-17,0.100925032
2017-06-18,0.17873095
2017-06-19,0.172262465
2017-06-20,0.181637578
2017-06-21,0.186340974
2017-06-22,0.160756833
2017-06-23,0.143428941
2017-06-24,0.116083484
2017-06-25,0.14591991
2017-06-26,0.153566162
2017-06-27,0.141207662
2017-06-28,0.137601042
2017-06-29,0.136653417
2017-06-30,0.103439459
2017-07-01,0.100901571
2017-07-02,0.152490349
2017-07-03,0.13951079
2017-07-04,0.132813351
2017-07-05,0.147885491
2017-07-06,0.161264868
2017-07-07,0.105965569
2017-07-08,0.110086231
2017-07-09,0.154607427
2017-07-10,0.14874091
2017-07-11,0.167795263
2017-07-12,0.125174142
2017-07-13,0.119053672
2017-07-14,0.100600047
2017-07-15,0.097578695
2017-07-16,0.143317941
2017-07-17,0.16006688
2017-07-18,0.166524573
2017-07-19,0.18852363
2017-07-20,0.169921619
2017-07-21,0.12570213
2017-07-22,0.124588101
2017-07-23,0.156339212
2017-07-24,0.123645537
2017-07-25,0.147295194
2017-07-26,0.126337315
2017-07-27,0.116351089
2017-07-28,0.133481728
2017-07-29,0.099628925
2017-07-30,0.147964629
2017-07-31,0.114580276
2017-08-01,0.154646613
2017-08-02,0.19355102
2017-08-03,0.185536753
2017-08-04,0.114578094
2017-08-05,0.106976537
2017-08-06,0.150808026
2017-08-07,0.124125291
2017-08-08,0.144367393
2017-08-09,0.130256223
2017-08-10,0.127330624
2017-08-11,0.11236311
2017-08-12,0.104867894
2017-08-13,0.132035236
2017-08-14,0.111926185
2017-08-15,0.151929699
2017-08-16,0.159904116
2017-08-17,0.147722312
2017-08-18,0.11464426
2017-08-19,0.10787019
2017-08-20,0.136664388
2017-08-21,0.168730251
2017-08-22,0.175792165
2017-08-23,0.165560578
2017-08-24,0.16673264
2017-08-25,0.12287269
2017-08-26,0.113501942
2017-08-27,0.163838158
2017-08-28,0.165505674
2017-08-29,0.14213108
2017-08-30,0.147096822
2017-08-31,0.146292987
2017-09-01,0.124762379
2017-09-02,0.128018654
2017-09-03,0.153654023
2017-09-04,0.169878516
2017-09-05,0.215056571
2017-09-06,0.197025754
2017-09-07,0.190949242
2017-09-08,0.12333869
2017-09-09,0.120757479
2017-09-10,0.199158352
2017-09-11,0.202789132
2017-09-12,0.217904366
2017-09-13,0.208232329
2017-09-14,0.192096138
2017-09-15,0.15677766
2017-09-16,0.161545912
2017-09-17,0.22484584
2017-09-18,0.235589353
2017-09-19,0.216788745
2017-09-20,0.215728475
2017-09-21,0.216589245
2017-09-22,0.183216448
2017-09-23,0.173908142
2017-09-24,0.211782353
2017-09-25,0.185255327
2017-09-26,0.199368824
2017-09-27,0.184644658
2017-09-28,0.187465531
2017-09-29,0.163226108
2017-09-30,0.165079352
2017-10-01,0.241663693
2017-10-02,0.263593782
2017-10-03,0.248646684
2017-10-04,0.235106842
2017-10-05,0.222124169
2017-10-06,0.19142329
2017-10-07,0.196007243
2017-10-08,0.256477953
2017-10-09,0.250594746
2017-10-10,0.234250772
2017-10-11,0.242046137
2017-10-12,0.210528742
2017-10-13,0.19133408
2017-10-14,0.182740609
2017-10-15,0.235018514
2017-10-16,0.262728581
2017-10-17,0.255493695
2017-10-18,0.269302473
2017-10-19,0.273408996
2017-10-20,0.231311309
2017-10-21,0.209010554
2017-10-22,0.271250677
2017-10-23,0.254520241
2017-10-24,0.288964308
2017-10-25,0.215152017
2017-10-26,0.286056056
2017-10-27,0.242497842
2017-10-28,0.230427212
2017-10-29,0.287532703
2017-10-30,0.311281756
2017-10-31,0.26435457
2017-11-01,0.288557359
2017-11-02,0.29104122
2017-11-03,0.253152273
2017-11-04,0.229328871
2017-11-05,0.321770845
2017-11-06,0.33247879
2017-11-07,0.353804683
2017-11-08,0.350945698
2017-11-09,0.35037898
2017-11-10,0.263309761
2017-11-11,0.254767302
2017-11-12,0.352425136
2017-11-13,0.364853614
2017-11-14,0.419475871
2017-11-15,0.443058975
2017-11-16,0.398158427
2017-11-17,0.323706058
2017-11-18,0.303575531
2017-11-19,0.361855357
2017-11-20,0.359579039
2017-11-21,0.375620717
2017-11-22,0.399560648
2017-11-23,0.346413396
2017-11-24,0.309956448
2017-11-25,0.298637606
2017-11-26,0.425857036
2017-11-27,0.434851563
2017-11-28,0.410772166
2017-11-29,0.438106341
2017-11-30,0.437202306
2017-12-01,0.390487729
2017-12-02,0.361950066
2017-12-03,0.443092063
2017-12-04,0.444457155
2017-12-05,0.417097933
2017-12-06,0.431653023
2017-12-07,0.407483893
2017-12-08,0.338435605
2017-12-09,0.35620839
2017-12-10,0.350888916
2017-12-11,0.373172789
2017-12-12,0.407380084
2017-12-13,0.410873267
2017-12-14,0.375574854
2017-12-15,0.337878623
2017-12-16,0.344602028
2017-12-17,0.425872066
2017-12-18,0.469019447
2017-12-19,0.449540368
2017-12-20,0.400725844
2017-12-21,0.355360424
2017-12-22,0.278069681
2017-12-23,0.2484811
2017-12-24,0.277788879
2017-12-25,0.295928959
2017-12-26,0.315288114
2017-12-27,0.320129339
2017-12-28,0.345790402
2017-12-29,0.312742279
2017-12-30,0.254138915
2017-12-31,0.275763022
2018-01-01,0.320382715
2018-01-02,0.343908636
2018-01-03,0.332971666
2018-01-04,0.338682801
2018-01-05,0.307416637
2018-01-06,0.286926553
2018-01-07,0.363086753
2018-01-08,0.332434429
2018-01-09,0.356544285
2018-01-10,0.368492173
2018-01-11,0.364825156
2018-01-12,0.351340055
2018-01-13,0.35675977
2018-01-14,0.452743116
2018-01-15,0.443285241
2018-01-16,0.439203234
2018-01-17,0.412443961
2018-01-18,0.381292411
2018-01-19,0.363613202
2018-01-20,0.369740642
2018-01-21,0.412547012
2018-01-22,0.408895637
2018-01-23,0.405335458
2018-01-24,0.394804122
2018-01-25,0.390930655
2018-01-26,0.365528113
2018-01-27,0.318465417
2018-01-28,0.365352178
2018-01-29,0.356245177
2018-01-30,0.427937324
2018-01-31,0.400246469
2018-02-01,0.372966491
2018-02-02,0.362935444
2018-02-03,0.363772971
2018-02-04,0.417693877
2018-02-05,0.427716157
2018-02-06,0.437299448
2018-02-07,0.443805155
2018-02-08,0.422865297
2018-02-09,0.380877216
2018-02-10,0.372701243
2018-02-11,0.453305629
2018-02-12,0.432933075
2018-02-13,0.434298334
2018-02-14,0.453923735
2018-02-15,0.426683993
2018-02-16,0.374766978
2018-02-17,0.372741267
2018-02-18,0.420666586
2018-02-19,0.411144371
2018-02-20,0.421873571
2018-02-21,0.435166568
2018-02-22,0.444695978
2018-02-23,0.42840119
2018-02-24,0.438651611
2018-02-25,0.523549231
2018-02-26,0.542386751
2018-02-27,0.602597757
2018-02-28,0.608808182
2018-03-01,0.574634914
2018-03-02,0.449509582
2018-03-03,0.387812641
2018-03-04,0.430566855
2018-03-05,0.42462476
2018-03-06,0.390484326
2018-03-07,0.370598586
2018-03-08,0.357875703
2018-03-09,0.28389725
2018-03-10,0.250893318
2018-03-11,0.294536112
2018-03-12,0.299197639
2018-03-13,0.327764327
2018-03-14,0.332690468
2018-03-15,0.3278392
2018-03-16,0.338906519
2018-03-17,0.361437913
2018-03-18,0.433212251
2018-03-19,0.423738262
2018-03-20,0.395362584
2018-03-21,0.411488511
2018-03-22,0.3668689
2018-03-23,0.299570619
2018-03-24,0.297814786
2018-03-25,0.336303838
2018-03-26,0.347382498
2018-03-27,0.336785109
2018-03-28,0.307278432
2018-03-29,0.264470652
2018-03-30,0.230955142
2018-03-31,0.232812722
2018-04-01,0.234722578
2018-04-02,0.260624413
2018-04-03,0.219054838
2018-04-04,0.250525498
2018-04-05,0.236208717
2018-04-06,0.218498067
2018-04-07,0.183293173
2018-04-08,0.185063149
2018-04-09,0.182885589
2018-04-10,0.183209872
2018-04-11,0.176717055
2018-04-12,0.160042958
2018-04-13,0.14847254
2018-04-14,0.138338266
2018-04-15,0.161969346
2018-04-16,0.173263455
2018-04-17,0.160314683
2018-04-18,0.159516534
2018-04-19,0.14618698
2018-04-20,0.126531147
2018-04-21,0.110234797
2018-04-22,0.137681218
2018-04-23,0.142468655
2018-04-24,0.141679353
2018-04-25,0.156583885
2018-04-26,0.152083442
2018-04-27,0.120332218
2018-04-28,0.104368051
2018-04-29,0.116333782
2018-04-30,0.112454374
2018-05-01,0.123336171
2018-05-02,0.127748245
2018-05-03,0.127448465
2018-05-04,0.111467523
2018-05-05,0.112064622
2018-05-06,0.134161209
2018-05-07,0.131603067
2018-05-08,0.133893073
2018-05-09,0.110070523
2018-05-10,0.135465838
2018-05-11,0.105773363
2018-05-12,0.103653617
2018-05-13,0.130215924
2018-05-14,0.165952819
2018-05-15,0.167478691
2018-05-16,0.163494025
2018-05-17,0.150959787
2018-05-18,0.115259327
2018-05-19,0.107667462
2018-05-20,0.112899915
2018-05-21,0.14129387
2018-05-22,0.134075411
2018-05-23,0.142678027
2018-05-24,0.13251137
2018-05-25,0.108195354
2018-05-26,0.100653251
2018-05-27,0.130906626
2018-05-28,0.131994535
2018-05-29,0.140413476
2018-05-30,0.101151814
2018-05-31,0.132746069
2018-06-01,0.09871582
2018-06-02,0.09545884
2018-06-03,0.156301292
2018-06-04,0.164969386
2018-06-05,0.16568168
2018-06-06,0.147089466
2018-06-07,0.125514032
2018-06-08,0.104141937
2018-06-09,0.101011018
2018-06-10,0.147781436
2018-06-11,0.143552604
2018-06-12,0.132166826
2018-06-13,0.130399349
2018-06-14,0.120951929
2018-06-15,0.104375544
2018-06-16,0.102276198
2018-06-17,0.13552599
2018-06-18,0.140702617
2018-06-19,0.179813392
2018-06-20,0.174162848
2018-06-21,0.139604903
2018-06-22,0.11342963
2018-06-23,0.109342747
2018-06-24,0.133260026
2018-06-25,0.129775408
2018-06-26,0.139641152
2018-06-27,0.129390071
2018-06-28,0.126310045
2018-06-29,0.111378283
2018-06-30,0.120793185
2018-07-01,0.147175846
2018-07-02,0.145663045
2018-07-03,0.146349399
2018-07-04,0.150267828
2018-07-05,0.115948594
2018-07-06,0.09917599
2018-07-07,0.095638526
2018-07-08,0.121063701
2018-07-09,0.128450206
2018-07-10,0.12992962
2018-07-11,0.133755662
2018-07-12,0.126814572
2018-07-13,0.10751742
2018-07-14,0.09845595
2018-07-15,0.137168764
2018-07-16,0.129142059
2018-07-17,0.117355326
2018-07-18,0.124348562
2018-07-19,0.138117795
2018-07-20,0.09712107
2018-07-21,0.098291065
2018-07-22,0.115138032
2018-07-23,0.132492356
2018-07-24,0.125328077
2018-07-25,0.150200266
2018-07-26,0.166321481
2018-07-27,0.134222172
2018-07-28,0.107401451
2018-07-29,0.150625981
2018-07-30,0.154049903
2018-07-31,0.154813507
2018-08-01,0.137683857
2018-08-02,0.136138154
2018-08-03,0.094591902
2018-08-04,0.100866793
2018-08-05,0.131644396
2018-08-06,0.127652328
2018-08-07,0.144568553
2018-08-08,0.121515765
2018-08-09,0.149369257
2018-08-10,0.113459171
2018-08-11,0.098853254
2018-08-12,0.124688398
2018-08-13,0.147951987
2018-08-14,0.100688633
2018-08-15,0.16329205
2018-08-16,0.152520635
2018-08-17,0.128380605
2018-08-18,0.123040698
2018-08-19,0.165947693
2018-08-20,0.175557279
2018-08-21,0.170214464
2018-08-22,0.163778876
2018-08-23,0.174474243
2018-08-24,0.109998357
2018-08-25,0.111673756
2018-08-26,0.151565272
2018-08-27,0.132512939
2018-08-28,0.133854594
2018-08-29,0.155077129
2018-08-30,0.133708278
2018-08-31,0.122504386
2018-09-01,0.120916095
2018-09-02,0.155212353
2018-09-03,0.152697053
2018-09-04,0.163358933
2018-09-05,0.154756095
2018-09-06,0.165435236
2018-09-07,0.16188037
2018-09-08,0.138271482
2018-09-09,0.199579812
2018-09-10,0.210402398
2018-09-11,0.197946321
2018-09-12,0.18842598
2018-09-13,0.190227291
2018-09-14,0.148075524
2018-09-15,0.137192782
2018-09-16,0.195594962
2018-09-17,0.193361132
2018-09-18,0.207068512
2018-09-19,0.19898547
2018-09-20,0.188867719
2018-09-21,0.168879594
2018-09-22,0.129746312
2018-09-23,0.198105861
2018-09-24,0.202508564
2018-09-25,0.249075743
2018-09-26,0.249208107
2018-09-27,0.234728901
2018-09-28,0.18763558
2018-09-29,0.184908575
2018-09-30,0.272955646
2018-10-01,0.236974932
2018-10-02,0.22104615
2018-10-03,0.264414604
2018-10-04,0.249419372
2018-10-05,0.178760662
2018-10-06,0.197481939
2018-10-07,0.244641572
2018-10-08,0.215777944
2018-10-09,0.211952314
2018-10-10,0.211078784
2018-10-11,0.192601782
2018-10-12,0.176667779
2018-10-13,0.162871221
2018-10-14,0.211145244
2018-10-15,0.21699887
2018-10-16,0.234034596
2018-10-17,0.242806925
2018-10-18,0.225066006
2018-10-19,0.184652503
2018-10-20,0.204309787
2018-10-21,0.282074776
2018-10-22,0.299404195
2018-10-23,0.291662826
2018-10-24,0.274792849
2018-10-25,0.264397243
2018-10-26,0.273672898
2018-10-27,0.236514966
2018-10-28,0.30800916
2018-10-29,0.279959026
2018-10-30,0.25328702
2018-10-31,0.203938264
2018-11-01,0.255475501
2018-11-02,0.219577407
2018-11-03,0.209385076
2018-11-04,0.256535889
2018-11-05,0.235997379
2018-11-06,0.241498649
2018-11-07,0.278259304
2018-11-08,0.266460293
2018-11-09,0.26912151
2018-11-10,0.263237526
2018-11-11,0.29178626
2018-11-12,0.318817618
2018-11-13,0.307731241
2018-11-14,0.321473497
2018-11-15,0.351525667
2018-11-16,0.336639796
2018-11-17,0.343366049
2018-11-18,0.43791745
2018-11-19,0.445059625
2018-11-20,0.402963524
2018-11-21,0.386226552
2018-11-22,0.35937396
2018-11-23,0.328373773
2018-11-24,0.323976878
2018-11-25,0.38559149
2018-11-26,0.405981642
2018-11-27,0.468110366
2018-11-28,0.511762215
2018-11-29,0.496749593
2018-11-30,0.423402363
2018-12-01,0.3973616
2018-12-02,0.461289349
2018-12-03,0.427833178
2018-12-04,0.448881271
2018-12-05,0.430126666
2018-12-06,0.396262063
2018-12-07,0.321487999
2018-12-08,0.323356277
2018-12-09,0.44160215
2018-12-10,0.443574016
2018-12-11,0.466278655
2018-12-12,0.481163701
2018-12-13,0.449008636
2018-12-14,0.426783591
2018-12-15,0.422878469
2018-12-16,0.469555254
2018-12-17,0.484771188
2018-12-18,0.45987086
2018-12-19,0.487044173
2018-12-20,0.440062898
2018-12-21,0.312663186
2018-12-22,0.29090159
2018-12-23,0.310830326
2018-12-24,0.300193715
2018-12-25,0.320600437
2018-12-26,0.340315835
2018-12-27,0.359026393
2018-12-28,0.340262419
2018-12-29,0.31712594
2018-12-30,0.33986576
2018-12-31,0.287659882
2019-01-01,0.395114041
2019-01-02,0.45430259
2019-01-03,0.456448829
2019-01-04,0.383755984
2019-01-05,0.37474484
2019-01-06,0.458049671
2019-01-07,0.42988853
2019-01-08,0.445141248
2019-01-09,0.458175949
2019-01-10,0.476379687
2019-01-11,0.398927676
2019-01-12,0.348525019
2019-01-13,0.39836778
2019-01-14,0.43367374
2019-01-15,0.45570444
2019-01-16,0.430330235
2019-01-17,0.412454462
2019-01-18,0.441529324
2019-01-19,0.444425768
2019-01-20,0.486526594
2019-01-21,0.507274417
2019-01-22,0.507815672
2019-01-23,0.502233504
2019-01-24,0.494836239
2019-01-25,0.45787124
2019-01-26,0.406172508
2019-01-27,0.459587792
2019-01-28,0.443758068
2019-01-29,0.494467185
2019-01-30,0.462011982
2019-01-31,0.465393513
2019-02-01,0.368769573
2019-02-02,0.370486128
2019-02-03,0.442206719
2019-02-04,0.472313509
2019-02-05,0.460645444
2019-02-06,0.441696751
2019-02-07,0.423440239
2019-02-08,0.349241673
2019-02-09,0.334938284
2019-02-10,0.380628737
2019-02-11,0.415985194
2019-02-12,0.416854205
2019-02-13,0.399584191
2019-02-14,0.385652033
2019-02-15,0.33245418
2019-02-16,0.31970346
2019-02-17,0.372867096
2019-02-18,0.366668735
2019-02-19,0.324010134
2019-02-20,0.323278354
2019-02-21,0.344179662
2019-02-22,0.368048519
2019-02-23,0.37039273
2019-02-24,0.35993766
2019-02-25,0.313340868
2019-02-26,0.306077864
2019-02-27,0.276176388
2019-02-28,0.226326071
2019-03-01,0.208304367
2019-03-02,0.1794128
2019-03-03,0.197790226
2019-03-04,0.219364581
2019-03-05,0.22207084
2019-03-06,0.194361622
2019-03-07,0.208197216
2019-03-08,0.187752967
2019-03-09,0.18314209
2019-03-10,0.241703746
2019-03-11,0.262429519
2019-03-12,0.252668699
2019-03-13,0.234969328
2019-03-14,0.225731077
2019-03-15,0.196223875
2019-03-16,0.162247673
2019-03-17,0.240586778
2019-03-18,0.259411344
2019-03-19,0.262362173
2019-03-20,0.249624174
2019-03-21,0.224297656
2019-03-22,0.17173774
2019-03-23,0.148864053
2019-03-24,0.194835716
2019-03-25,0.229898027
2019-03-26,0.236081382
2019-03-27,0.231816034
2019-03-28,0.213103392
2019-03-29,0.188033806
2019-03-30,0.157965046
2019-03-31,0.227835786916
2019-04-01,0.23448870656
2019-04-02,0.22408057379
2019-04-03,0.225025973097
2019-04-04,0.235714485521
2019-04-05,0.210644082232
2019-04-06,0.19175918381
2019-04-07,0.229388824355
2019-04-08,0.250603031268
2019-04-09,0.24464431485
2019-04-10,0.270758263701
2019-04-11,0.281267043811
2019-04-12,0.262991538422
2019-04-13,0.25506048676
2019-04-14,0.29105261654
2019-04-15,0.277364978409
2019-04-16,0.261810376586
2019-04-17,0.247501755117
2019-04-18,0.228958564369
2019-04-19,0.188782942
2019-04-20,0.139005713679
2019-04-21,0.140242255735
2019-04-22,0.196112068002
2019-04-23,0.185375116138
2019-04-24,0.165809536598
2019-04-25,0.171335632341
2019-04-26,0.155447754989
2019-04-27,0.173964379981
2019-04-28,0.242059071423
2019-04-29,0.246617771601
2019-04-30,0.174579317826
2019-05-01,0.185502406483
2019-05-02,0.192007309489
2019-05-03,0.186378901292
2019-05-04,0.223529728197
2019-05-05,0.252017267358
2019-05-06,0.239746172543
2019-05-07,0.210765052362
2019-05-08,0.230155895308
2019-05-09,0.181091864384
2019-05-10,0.163617017951
2019-05-11,0.192599808937
2019-05-12,0.230570120433
2019-05-13,0.238297752949
2019-05-14,0.256956687083
2019-05-15,0.233929636215
2019-05-16,0.205015639388
2019-05-17,0.156881001653
2019-05-18,0.145563396161
2019-05-19,0.172160617331
2019-05-20,0.181876115733
2019-05-21,0.185588975162
2019-05-22,0.181301292213
2019-05-23,0.158787076236
2019-05-24,0.130740408469
2019-05-25,0.122852794814
2019-05-26,0.149290922365
2019-05-27,0.156361526967
2019-05-28,0.170040566781
2019-05-29,0.152922296513
2019-05-30,0.147694190636
2019-05-31,0.125545228583
2019-06-01,0.118047202135
2019-06-02,0.13774818673
2019-06-03,0.147875896762
2019-06-04,0.137007991411
2019-06-05,0.135961880657
2019-06-06,0.139990173873
2019-06-07,0.116363999408
2019-06-08,0.108527676869
2019-06-09,0.10994051536
2019-06-10,0.138275308564
2019-06-11,0.145818846027
2019-06-12,0.150835545465
2019-06-13,0.141946080179
2019-06-14,0.111760312758
2019-06-15,0.11321028727
2019-06-16,0.131250489381
2019-06-17,0.159342026233
2019-06-18,0.158830280948
2019-06-19,0.116481409044
2019-06-20,0.13987244472
2019-06-21,0.109627384521
2019-06-22,0.110232590235
2019-06-23,0.16077727645
2019-06-24,0.159301404609
2019-06-25,0.167128282394
2019-06-26,0.147847668277
2019-06-27,0.143277187284
2019-06-28,0.122865598395
2019-06-29,0.100835212954
2019-06-30,0.156640645757
2019-07-01,0.14604462524
2019-07-02,0.153448254643
2019-07-03,0.154334175997
2019-07-04,0.122557653652
2019-07-05,0.114620158573
2019-07-06,0.096036289317
2019-07-07,0.156574138979
2019-07-08,0.151982391003
2019-07-09,0.144805164393
2019-07-10,0.165680226561
2019-07-11,0.140796666318
2019-07-12,0.104670925838
2019-07-13,0.10013293737
2019-07-14,0.159933367846
2019-07-15,0.150409280183
2019-07-16,0.154506622656
2019-07-17,0.167107758759
2019-07-18,0.1651360449
2019-07-19,0.123192818355
2019-07-20,0.138792327112
2019-07-21,0.159496216991
2019-07-22,0.156182093
2019-07-23,0.160000017
2019-07-24,0.150952351
2019-07-25,0.165195034
2019-07-26,0.136612727
2019-07-27,0.099693828
2019-07-28,0.108247711
2019-07-29,0.122078659
2019-07-30,0.148909991
2019-07-31,0.140892411382
2019-08-01,0.135144894628
2019-08-02,0.102245925735
2019-08-03,0.098729797755
2019-08-04,0.148752138391
2019-08-05,0.146796644474
2019-08-06,0.141649624517
2019-08-07,0.15935765107
2019-08-08,0.140403182339
2019-08-09,0.119038693437
2019-08-10,0.122653387697
2019-08-11,0.167493434197
2019-08-12,0.16949818558
2019-08-13,0.159938775498
2019-08-14,0.109384512
2019-08-15,0.148982892875
2019-08-16,0.123491663955
2019-08-17,0.123669487057
2019-08-18,0.20074287196
2019-08-19,0.185679013049
2019-08-20,0.185079028222
2019-08-21,0.201035784166
2019-08-22,0.181832354147
2019-08-23,0.170138269488
2019-08-24,0.146711362112
2019-08-25,0.220695472068
2019-08-26,0.231815509242
2019-08-27,0.237953118724
2019-08-28,0.221113418849
2019-08-29,0.210025026547
2019-08-30,0.158761889772
2019-08-31,0.162355948442
2019-09-01,0.199116502743
2019-09-02,0.175382523877
2019-09-03,0.214612718092
2019-09-04,0.216162113529
2019-09-05,0.20120801763
2019-09-06,0.21019823204
2019-09-07,0.177343363031
2019-09-08,0.212675520456
2019-09-09,0.223732972081
2019-09-10,0.202769436903
2019-09-11,0.203439451495
2019-09-12,0.210724782084
2019-09-13,0.173817261086
2019-09-14,0.161263768645
2019-09-15,0.210856832917
2019-09-16,0.224782696298
2019-09-17,0.214030349717
2019-09-18,0.258588048706
2019-09-19,0.275000688987
2019-09-20,0.22663211233
2019-09-21,0.179080327483
2019-09-22,0.255383917631
2019-09-23,0.26812891049
2019-09-24,0.257690697302
2019-09-25,0.243703405473
2019-09-26,0.216321647435
2019-09-27,0.186217482545
2019-09-28,0.188113615001
2019-09-29,0.211509375244
2019-09-30,0.219586692707
2019-10-01,0.250462062871
2019-10-02,0.265234327087
2019-10-03,0.266468900032
2019-10-04,0.224906794059
2019-10-05,0.219943908894
2019-10-06,0.284411053396
2019-10-07,0.272715507608
2019-10-08,0.288886541901
2019-10-09,0.267789288523
2019-10-10,0.237403862235
2019-10-11,0.225651942804
2019-10-12,0.22134949624
2019-10-13,0.265320427067
2019-10-14,0.270727996161
2019-10-15,0.285787520938
2019-10-16,0.285262973565
2019-10-17,0.294195176841
2019-10-18,0.247281637135
2019-10-19,0.240962451662
2019-10-20,0.275736616678
2019-10-21,0.283775951526
2019-10-22,0.27469055639
2019-10-23,0.269251679814
2019-10-24,0.282212414624
2019-10-25,0.22541550534
2019-10-26,0.24572180239
2019-10-27,0.292819816644
2019-10-28,0.335803599692
2019-10-29,0.349979502651
2019-10-30,0.36017026882
2019-10-31,0.294342116409
2019-11-01,0.272596130669
2019-11-02,0.240875023425
2019-11-03,0.302851467667
2019-11-04,0.317742452767
2019-11-05,0.33191807973
2019-11-06,0.332574342728
2019-11-07,0.336085553907
2019-11-08,0.285827627089
2019-11-09,0.302716719169
2019-11-10,0.358591284813
2019-11-11,0.365351409587
2019-11-12,0.411274124978
2019-11-13,0.408484889187
2019-11-14,0.34647864208
2019-11-15,0.284472661963
2019-11-16,0.268293078909
2019-11-17,0.35303795497
2019-11-18,0.37813219427
2019-11-19,0.388969204467
2019-11-20,0.374090428855
2019-11-21,0.329517694847
2019-11-22,0.28185718775
2019-11-23,0.282087894938
2019-11-24,0.369104696695
2019-11-25,0.366722468546
2019-11-26,0.328648230508
2019-11-27,0.310519689187
2019-11-28,0.32398273999
2019-11-29,0.333102656728
2019-11-30,0.354306650658
2019-12-01,0.394062446288
2019-12-02,0.439143781295
2019-12-03,0.446392480888
2019-12-04,0.454224517687
2019-12-05,0.446051496802
2019-12-06,0.359948798737
2019-12-07,0.324008497781
2019-12-08,0.414832225386
2019-12-09,0.403081328844
2019-12-10,0.442524812852
2019-12-11,0.457813247565
2019-12-12,0.439293158341
2019-12-13,0.365687286654
2019-12-14,0.344757541167
2019-12-15,0.396166614982
2019-12-16,0.359905864607
2019-12-17,0.34769496274
2019-12-18,0.325008692623
2019-12-19,0.278965763094
2019-12-20,0.274367954246
2019-12-21,0.289105243443
2019-12-22,0.296911010597
2019-12-23,0.282698040115
2019-12-24,0.265223655032
2019-12-25,0.31032185559
2019-12-26,0.342705689825
2019-12-27,0.353717252798
2019-12-28,0.366340061856
2019-12-29,0.394194783348
2019-12-30,0.357447516914
2019-12-31,0.351123608632
2020-01-01,0.397982189057
