date,variable,rm7,day,year,date20
2020-04-25,peak,35011.3714285714,116,2020,2020-04-25
2020-04-26,base,61662.0285714286,117,2020,2020-04-26
2020-04-26,peak,33294.1571428571,117,2020,2020-04-26
2020-04-27,base,56034.5714285714,118,2020,2020-04-27
2020-04-27,peak,29883.4857142857,118,2020,2020-04-27
2020-04-28,base,53644.2285714286,119,2020,2020-04-28
2020-04-28,peak,28119.4571428571,119,2020,2020-04-28
2020-04-29,base,54893.2285714286,120,2020,2020-04-29
2020-04-29,peak,29007.1857142857,120,2020,2020-04-29
2020-04-30,base,57518.3571428571,121,2020,2020-04-30
2020-04-30,peak,30707.5142857143,121,2020,2020-04-30
2020-05-01,base,58704.2,122,2020,2020-05-01
2020-05-01,peak,31162.9,122,2020,2020-05-01
2020-05-02,base,58428.5857142857,123,2020,2020-05-02
2020-05-02,peak,30144.8,123,2020,2020-05-02
2020-05-03,base,57558.1571428571,124,2020,2020-05-03
2020-05-03,peak,29602.5857142857,124,2020,2020-05-03
2020-05-04,base,59607.6285714286,125,2020,2020-05-04
2020-05-04,peak,30300.3857142857,125,2020,2020-05-04
2020-05-05,base,59901.4285714286,126,2020,2020-05-05
2020-05-05,peak,30549.9857142857,126,2020,2020-05-05
2020-05-06,base,59309.8714285714,127,2020,2020-05-06
2020-05-06,peak,30198.6571428571,127,2020,2020-05-06
2020-05-07,base,58204.0142857143,128,2020,2020-05-07
2020-05-07,peak,29643.3428571429,128,2020,2020-05-07
2020-05-08,base,57017.0428571429,129,2020,2020-05-08
2020-05-08,peak,29874.3285714286,129,2020,2020-05-08
2020-05-09,base,57438.4142857143,130,2020,2020-05-09
2020-05-09,peak,30986.6857142857,130,2020,2020-05-09
2020-05-10,base,59496.5285714286,131,2020,2020-05-10
2020-05-10,peak,32009.8,131,2020,2020-05-10
2020-05-11,base,59308.2285714286,132,2020,2020-05-11
2020-05-11,peak,32051.2285714286,132,2020,2020-05-11
2020-05-12,base,59176.8428571429,133,2020,2020-05-12
2020-05-12,peak,31884.5714285714,133,2020,2020-05-12
2020-05-13,base,58199.9428571429,134,2020,2020-05-13
2020-05-13,peak,31233.7857142857,134,2020,2020-05-13
2020-05-14,base,57167.6,135,2020,2020-05-14
2020-05-14,peak,30728.6428571429,135,2020,2020-05-14
2020-05-15,base,57983.0285714286,136,2020,2020-05-15
2020-05-15,peak,31107.3857142857,136,2020,2020-05-15
2020-05-16,base,57505.4,137,2020,2020-05-16
2020-05-16,peak,30260.4142857143,137,2020,2020-05-16
2020-05-17,base,56860.6285714286,138,2020,2020-05-17
2020-05-17,peak,30462.9142857143,138,2020,2020-05-17
2020-05-18,base,56461.0428571429,139,2020,2020-05-18
2020-05-18,peak,30406.6571428571,139,2020,2020-05-18
2020-05-19,base,57199,140,2020,2020-05-19
2020-05-19,peak,30660.6,140,2020,2020-05-19
2020-05-20,base,58814.9142857143,141,2020,2020-05-20
2020-05-20,peak,31395.7285714286,141,2020,2020-05-20
2020-05-21,base,59116.2,142,2020,2020-05-21
2020-05-21,peak,31223.4428571429,142,2020,2020-05-21
2020-05-22,base,58446.8142857143,143,2020,2020-05-22
2020-05-22,peak,30714.2714285714,143,2020,2020-05-22
2020-05-23,base,58071.3,144,2020,2020-05-23
2020-05-23,peak,30352.1142857143,144,2020,2020-05-23
2020-05-24,base,58201.5857142857,145,2020,2020-05-24
2020-05-24,peak,29780.7,145,2020,2020-05-24
2020-05-25,base,59538.1571428572,146,2020,2020-05-25
2020-05-25,peak,29623.8571428571,146,2020,2020-05-25
2020-05-26,base,59053.2714285714,147,2020,2020-05-26
2020-05-26,peak,28879.6142857143,147,2020,2020-05-26
2020-05-27,base,58471.2285714286,148,2020,2020-05-27
2020-05-27,peak,29019.4142857143,148,2020,2020-05-27
2020-05-28,base,57797.8714285714,149,2020,2020-05-28
2020-05-28,peak,28749.6142857143,149,2020,2020-05-28
2020-05-29,base,58011.1142857143,150,2020,2020-05-29
2020-05-29,peak,29231.9571428571,150,2020,2020-05-29
2020-05-30,base,58751.3285714286,151,2020,2020-05-30
2020-05-30,peak,30590.9428571429,151,2020,2020-05-30
2020-05-31,base,60261.8,152,2020,2020-05-31
2020-05-31,peak,32543.0571428571,152,2020,2020-05-31
2020-06-01,base,59236.3285714286,153,2020,2020-06-01
2020-06-01,peak,32639.5714285714,153,2020,2020-06-01
2020-06-02,base,58261.1857142857,154,2020,2020-06-02
2020-06-02,peak,32723.7857142857,154,2020,2020-06-02
2020-06-03,base,56337.7142857143,155,2020,2020-06-03
2020-06-03,peak,31323.9428571429,155,2020,2020-06-03
2020-06-04,base,54780.6142857143,156,2020,2020-06-04
2020-06-04,peak,30422.4857142857,156,2020,2020-06-04
2020-06-05,base,56332.3,157,2020,2020-06-05
2020-06-05,peak,30992.3,157,2020,2020-06-05
2020-06-06,base,56552.4428571429,158,2020,2020-06-06
2020-06-06,peak,29721.8714285714,158,2020,2020-06-06
2020-06-07,base,54261.3285714286,159,2020,2020-06-07
2020-06-07,peak,27234.5,159,2020,2020-06-07
2020-06-08,base,52717.6142857143,160,2020,2020-06-08
2020-06-08,peak,26707.1571428571,160,2020,2020-06-08
2020-06-09,base,52511.8571428571,161,2020,2020-06-09
2020-06-09,peak,26654.0714285714,161,2020,2020-06-09
2020-06-10,base,52284.2428571429,162,2020,2020-06-10
2020-06-10,peak,26350.5285714286,162,2020,2020-06-10
2020-06-11,base,53421.1714285714,163,2020,2020-06-11
2020-06-11,peak,27123.0428571429,163,2020,2020-06-11
2020-06-12,base,50322.8857142857,164,2020,2020-06-12
2020-06-12,peak,25354.8,164,2020,2020-06-12
2020-06-13,base,48913.4428571429,165,2020,2020-06-13
2020-06-13,peak,24747.2571428572,165,2020,2020-06-13
2020-06-14,base,51865.9571428571,166,2020,2020-06-14
2020-06-14,peak,25977.3857142857,166,2020,2020-06-14
2020-06-15,base,55465.9142857143,167,2020,2020-06-15
2020-06-15,peak,26868.4428571429,167,2020,2020-06-15
2020-06-16,base,58916.6571428572,168,2020,2020-06-16
2020-06-16,peak,28170.5714285714,168,2020,2020-06-16
2020-06-17,base,63277.6142857143,169,2020,2020-06-17
2020-06-17,peak,30642.0714285714,169,2020,2020-06-17
2020-06-18,base,64672.6142857143,170,2020,2020-06-18
2020-06-18,peak,30537.2857142857,170,2020,2020-06-18
2020-06-19,base,67685.7571428571,171,2020,2020-06-19
2020-06-19,peak,31681.4285714286,171,2020,2020-06-19
2020-06-20,base,70994.9,172,2020,2020-06-20
2020-06-20,peak,32545.3142857143,172,2020,2020-06-20
2020-06-21,base,72191.5,173,2020,2020-06-21
2020-06-21,peak,32544.6571428571,173,2020,2020-06-21
2020-06-22,base,71754.1,174,2020,2020-06-22
2020-06-22,peak,32505.6,174,2020,2020-06-22
2020-06-23,base,69986.2285714286,175,2020,2020-06-23
2020-06-23,peak,31405.4142857143,175,2020,2020-06-23
2020-06-24,base,67558.2571428571,176,2020,2020-06-24
2020-06-24,peak,29899.8285714286,176,2020,2020-06-24
2020-06-25,base,66184.9714285714,177,2020,2020-06-25
2020-06-25,peak,29500.4142857143,177,2020,2020-06-25
2020-06-26,base,63594.9285714286,178,2020,2020-06-26
2020-06-26,peak,28347.0714285714,178,2020,2020-06-26
2020-06-27,base,62323.4428571429,179,2020,2020-06-27
2020-06-27,peak,29328.7571428571,179,2020,2020-06-27
2020-06-28,base,59428.6571428571,180,2020,2020-06-28
2020-06-28,peak,29216.7571428571,180,2020,2020-06-28
2020-06-29,base,58834.9571428571,181,2020,2020-06-29
2020-06-29,peak,29756.5,181,2020,2020-06-29
2020-06-30,base,59842.1142857143,182,2020,2020-06-30
2020-06-30,peak,30337.9571428571,182,2020,2020-06-30
2020-07-01,base,60785.5714285714,183,2020,2020-07-01
2020-07-01,peak,30490.6857142857,183,2020,2020-07-01
2020-07-02,base,62606.5,184,2020,2020-07-02
2020-07-02,peak,31386.7857142857,184,2020,2020-07-02
2020-07-03,base,65326.7285714286,185,2020,2020-07-03
2020-07-03,peak,33561.6142857143,185,2020,2020-07-03
2020-07-04,base,67134.8857142857,186,2020,2020-07-04
2020-07-04,peak,34952.9,186,2020,2020-07-04
2020-07-05,base,68357.1857142857,187,2020,2020-07-05
2020-07-05,peak,35349.8142857143,187,2020,2020-07-05
2020-07-06,base,68691.1571428571,188,2020,2020-07-06
2020-07-06,peak,35484.0142857143,188,2020,2020-07-06
2020-07-07,base,68983.7428571429,189,2020,2020-07-07
2020-07-07,peak,36061.0142857143,189,2020,2020-07-07
2020-07-08,base,69060.2714285714,190,2020,2020-07-08
2020-07-08,peak,36273.8285714286,190,2020,2020-07-08
2020-07-09,base,68097.2571428571,191,2020,2020-07-09
2020-07-09,peak,36689.7714285714,191,2020,2020-07-09
2020-07-10,base,67697.2285714286,192,2020,2020-07-10
2020-07-10,peak,36075.7428571429,192,2020,2020-07-10
2020-07-11,base,66445.1714285714,193,2020,2020-07-11
2020-07-11,peak,33958.5285714286,193,2020,2020-07-11
2020-07-12,base,63824.0285714286,194,2020,2020-07-12
2020-07-12,peak,32023.0428571429,194,2020,2020-07-12
2020-07-13,base,62134.5428571429,195,2020,2020-07-13
2020-07-13,peak,30980.9428571429,195,2020,2020-07-13
2020-07-14,base,61709.2857142857,196,2020,2020-07-14
2020-07-14,peak,30365.2428571429,196,2020,2020-07-14
2020-07-15,base,61460.1571428571,197,2020,2020-07-15
2020-07-15,peak,30282.3142857143,197,2020,2020-07-15
2020-07-16,base,60962.9571428571,198,2020,2020-07-16
2020-07-16,peak,29173.2428571429,198,2020,2020-07-16
2020-07-17,base,60863.8857142857,199,2020,2020-07-17
2020-07-17,peak,29097.5428571429,199,2020,2020-07-17
2020-07-18,base,61197.3857142857,200,2020,2020-07-18
2020-07-18,peak,29883.8142857143,200,2020,2020-07-18
2020-07-19,base,61904.3142857143,201,2020,2020-07-19
2020-07-19,peak,30697.8714285714,201,2020,2020-07-19
2020-07-20,base,62226.6857142857,202,2020,2020-07-20
2020-07-20,peak,30973.0571428571,202,2020,2020-07-20
2020-07-21,base,62305.7428571429,203,2020,2020-07-21
2020-07-21,peak,31521.8,203,2020,2020-07-21
2020-07-22,base,62950.8571428571,204,2020,2020-07-22
2020-07-22,peak,31974.1285714286,204,2020,2020-07-22
2020-07-23,base,63234.8142857143,205,2020,2020-07-23
2020-07-23,peak,32525.1285714286,205,2020,2020-07-23
2020-07-24,base,62915.8714285714,206,2020,2020-07-24
2020-07-24,peak,32923.3714285714,206,2020,2020-07-24
2020-07-25,base,63864.4857142857,207,2020,2020-07-25
2020-07-25,peak,34055.2857142857,207,2020,2020-07-25
2020-07-26,base,63333.5857142857,208,2020,2020-07-26
2020-07-26,peak,34325.0714285714,208,2020,2020-07-26
2020-07-27,base,64342.9142857143,209,2020,2020-07-27
2020-07-27,peak,34867.8857142857,209,2020,2020-07-27
2020-07-28,base,65170.5428571429,210,2020,2020-07-28
2020-07-28,peak,35776.3,210,2020,2020-07-28
2020-07-29,base,65036.3285714286,211,2020,2020-07-29
2020-07-29,peak,35930.1142857143,211,2020,2020-07-29
2020-07-30,base,64877.0285714286,212,2020,2020-07-30
2020-07-30,peak,35263.4285714286,212,2020,2020-07-30
2020-07-31,base,66810.7428571429,213,2020,2020-07-31
2020-07-31,peak,35497.5428571429,213,2020,2020-07-31
2020-08-01,base,66889.6857142857,214,2020,2020-08-01
2020-08-01,peak,34999.7857142857,214,2020,2020-08-01
2020-08-02,base,67146.7571428571,215,2020,2020-08-02
2020-08-02,peak,33867.8571428571,215,2020,2020-08-02
2020-08-03,base,65612.1714285714,216,2020,2020-08-03
2020-08-03,peak,32593.7,216,2020,2020-08-03
2020-08-04,base,64387.8428571429,217,2020,2020-08-04
2020-08-04,peak,31328.2857142857,217,2020,2020-08-04
2020-08-05,base,63001.6142857143,218,2020,2020-08-05
2020-08-05,peak,30410.3285714286,218,2020,2020-08-05
2020-08-06,base,63979.7714285714,219,2020,2020-08-06
2020-08-06,peak,31202.9857142857,219,2020,2020-08-06
2020-08-07,base,61763.1428571429,220,2020,2020-08-07
2020-08-07,peak,29750.9285714286,220,2020,2020-08-07
2020-08-08,base,59519.9428571429,221,2020,2020-08-08
2020-08-08,peak,28864.6,221,2020,2020-08-08
2020-08-09,base,58473.1428571429,222,2020,2020-08-09
2020-08-09,peak,29175.4,222,2020,2020-08-09
2020-08-10,base,58294.5285714286,223,2020,2020-08-10
2020-08-10,peak,29758.1,223,2020,2020-08-10
2020-08-11,base,58088.5285714286,224,2020,2020-08-11
2020-08-11,peak,29622.3142857143,224,2020,2020-08-11
2020-08-12,base,58270.7857142857,225,2020,2020-08-12
2020-08-12,peak,29679.0428571429,225,2020,2020-08-12
2020-08-13,base,56739.1857142857,226,2020,2020-08-13
2020-08-13,peak,28956.9714285714,226,2020,2020-08-13
2020-08-14,base,56350.1142857143,227,2020,2020-08-14
2020-08-14,peak,28853.9857142857,227,2020,2020-08-14
2020-08-15,base,57147.9142857143,228,2020,2020-08-15
2020-08-15,peak,29235.7428571429,228,2020,2020-08-15
2020-08-16,base,57568.7285714286,229,2020,2020-08-16
2020-08-16,peak,29139.0285714286,229,2020,2020-08-16
2020-08-17,base,57516.2857142857,230,2020,2020-08-17
2020-08-17,peak,28647.2857142857,230,2020,2020-08-17
2020-08-18,base,56860.8857142857,231,2020,2020-08-18
2020-08-18,peak,28496.0571428571,231,2020,2020-08-18
2020-08-19,base,56500.3285714286,232,2020,2020-08-19
2020-08-19,peak,28358.1571428572,232,2020,2020-08-19
2020-08-20,base,58370.5857142857,233,2020,2020-08-20
2020-08-20,peak,29098.4142857143,233,2020,2020-08-20
2020-08-21,base,60069.6428571429,234,2020,2020-08-21
2020-08-21,peak,30358.4428571429,234,2020,2020-08-21
2020-08-22,base,61448.7571428571,235,2020,2020-08-22
2020-08-22,peak,31229.2,235,2020,2020-08-22
2020-08-23,base,60787.7285714286,236,2020,2020-08-23
2020-08-23,peak,30879.4142857143,236,2020,2020-08-23
2020-08-24,base,61444.3428571429,237,2020,2020-08-24
2020-08-24,peak,31174.3714285714,237,2020,2020-08-24
2020-08-25,base,65041.4428571429,238,2020,2020-08-25
2020-08-25,peak,32654.2285714286,238,2020,2020-08-25
2020-08-26,base,65780.4428571429,239,2020,2020-08-26
2020-08-26,peak,32069.3571428571,239,2020,2020-08-26
2020-08-27,base,65670.8,240,2020,2020-08-27
2020-08-27,peak,31673.2571428572,240,2020,2020-08-27
2020-08-28,base,65210.2857142857,241,2020,2020-08-28
2020-08-28,peak,31409.6142857143,241,2020,2020-08-28
2020-08-29,base,62580.1142857143,242,2020,2020-08-29
2020-08-29,peak,29444.5571428571,242,2020,2020-08-29
2020-08-30,base,63899.8571428571,243,2020,2020-08-30
2020-08-30,peak,29845.6857142857,243,2020,2020-08-30
2020-08-31,base,67090.4571428571,244,2020,2020-08-31
2020-08-31,peak,32254.4571428571,244,2020,2020-08-31
2020-09-01,base,63955.8285714286,245,2020,2020-09-01
2020-09-01,peak,30467.2714285714,245,2020,2020-09-01
2020-09-02,base,64228.1714285714,246,2020,2020-09-02
2020-09-02,peak,31917.9,246,2020,2020-09-02
2020-09-03,base,62549.3285714286,247,2020,2020-09-03
2020-09-03,peak,31480.3,247,2020,2020-09-03
2020-09-04,base,59943.5428571429,248,2020,2020-09-04
2020-09-04,peak,30298.9714285714,248,2020,2020-09-04
2020-09-05,base,58802.3,249,2020,2020-09-05
2020-09-05,peak,29643.8857142857,249,2020,2020-09-05
2020-09-06,base,59082.2,250,2020,2020-09-06
2020-09-06,peak,30137.2571428571,250,2020,2020-09-06
2020-09-07,base,57122.9571428571,251,2020,2020-09-07
2020-09-07,peak,28932.8285714286,251,2020,2020-09-07
2020-09-08,base,57832.3142857143,252,2020,2020-09-08
2020-09-08,peak,30531.9714285714,252,2020,2020-09-08
2020-09-09,base,57923.5285714286,253,2020,2020-09-09
2020-09-09,peak,30313.5857142857,253,2020,2020-09-09
2020-09-10,base,58663.2857142857,254,2020,2020-09-10
2020-09-10,peak,30701.0714285714,254,2020,2020-09-10
2020-09-11,base,60800.0285714286,255,2020,2020-09-11
2020-09-11,peak,32198.1428571429,255,2020,2020-09-11
2020-09-12,base,63919.0714285714,256,2020,2020-09-12
2020-09-12,peak,35052.8,256,2020,2020-09-12
2020-09-13,base,64257.2571428571,257,2020,2020-09-13
2020-09-13,peak,35302.7428571429,257,2020,2020-09-13
2020-09-14,base,61486.1,258,2020,2020-09-14
2020-09-14,peak,33474.3,258,2020,2020-09-14
2020-09-15,base,60526.1285714286,259,2020,2020-09-15
2020-09-15,peak,32627.5714285714,259,2020,2020-09-15
2020-09-16,base,61845.2,260,2020,2020-09-16
2020-09-16,peak,32953.1714285714,260,2020,2020-09-16
2020-09-17,base,63040.6285714286,261,2020,2020-09-17
2020-09-17,peak,34105.4285714286,261,2020,2020-09-17
2020-09-18,base,64607.7,262,2020,2020-09-18
2020-09-18,peak,34014.4142857143,262,2020,2020-09-18
2020-09-19,base,63791.2857142857,263,2020,2020-09-19
2020-09-19,peak,33005.8857142857,263,2020,2020-09-19
2020-09-20,base,63014.9285714286,264,2020,2020-09-20
2020-09-20,peak,32490.9285714286,264,2020,2020-09-20
2020-09-21,base,63985.1428571429,265,2020,2020-09-21
2020-09-21,peak,33562.9142857143,265,2020,2020-09-21
2020-09-22,base,64508.5714285714,266,2020,2020-09-22
2020-09-22,peak,33475.6428571429,266,2020,2020-09-22
2020-09-23,base,66046.7285714286,267,2020,2020-09-23
2020-09-23,peak,34809.8857142857,267,2020,2020-09-23
2020-09-24,base,65047.8,268,2020,2020-09-24
2020-09-24,peak,33896.5428571429,268,2020,2020-09-24
2020-09-25,base,62896.0142857143,269,2020,2020-09-25
2020-09-25,peak,32725.8857142857,269,2020,2020-09-25
2020-09-26,base,61188.9142857143,270,2020,2020-09-26
2020-09-26,peak,31311.4285714286,270,2020,2020-09-26
2020-09-27,base,60709.5428571429,271,2020,2020-09-27
2020-09-27,peak,31273.2857142857,271,2020,2020-09-27
2020-09-28,base,59851.7142857143,272,2020,2020-09-28
2020-09-28,peak,30166.8285714286,272,2020,2020-09-28
2020-09-29,base,58973.9857142857,273,2020,2020-09-29
2020-09-29,peak,30010.2428571429,273,2020,2020-09-29
2020-09-30,base,56081.8142857143,274,2020,2020-09-30
2020-09-30,peak,29456.4428571429,274,2020,2020-09-30
2020-10-01,base,55827.6428571429,275,2020,2020-10-01
2020-10-01,peak,29421.9428571429,275,2020,2020-10-01
2020-10-02,base,55630.3714285714,276,2020,2020-10-02
2020-10-02,peak,29580.9714285714,276,2020,2020-10-02
2020-10-03,base,56053.3285714286,277,2020,2020-10-03
2020-10-03,peak,29969.1857142857,277,2020,2020-10-03
2020-10-04,base,56411.2857142857,278,2020,2020-10-04
2020-10-04,peak,30431.5571428571,278,2020,2020-10-04
2020-10-05,base,58228.4142857143,279,2020,2020-10-05
2020-10-05,peak,31936.8714285714,279,2020,2020-10-05
2020-10-06,base,58937.3857142857,280,2020,2020-10-06
2020-10-06,peak,32439.4285714286,280,2020,2020-10-06
2020-10-07,base,58909.3428571429,281,2020,2020-10-07
2020-10-07,peak,31961.2714285714,281,2020,2020-10-07
2020-10-08,base,58225.8142857143,282,2020,2020-10-08
2020-10-08,peak,31455.9428571429,282,2020,2020-10-08
2020-10-09,base,59073.0571428571,283,2020,2020-10-09
2020-10-09,peak,32519.4,283,2020,2020-10-09
2020-10-10,base,58396.3142857143,284,2020,2020-10-10
2020-10-10,peak,32138.0142857143,284,2020,2020-10-10
2020-10-11,base,57235.3857142857,285,2020,2020-10-11
2020-10-11,peak,31589.2428571429,285,2020,2020-10-11
2020-10-12,base,55434.0571428571,286,2020,2020-10-12
2020-10-12,peak,30253.3428571429,286,2020,2020-10-12
2020-10-13,base,56691.8571428571,287,2020,2020-10-13
2020-10-13,peak,31683.6142857143,287,2020,2020-10-13
2020-10-14,base,56946.5571428571,288,2020,2020-10-14
2020-10-14,peak,31759.6857142857,288,2020,2020-10-14
2020-10-15,base,56359.1428571429,289,2020,2020-10-15
2020-10-15,peak,31693.8142857143,289,2020,2020-10-15
2020-10-16,base,54090.3,290,2020,2020-10-16
2020-10-16,peak,30039.2142857143,290,2020,2020-10-16
2020-10-17,base,53958.8714285714,291,2020,2020-10-17
2020-10-17,peak,30266.0285714286,291,2020,2020-10-17
2020-10-18,base,55144.9428571429,292,2020,2020-10-18
2020-10-18,peak,30849.6142857143,292,2020,2020-10-18
2020-10-19,base,56585.7428571429,293,2020,2020-10-19
2020-10-19,peak,31979.5857142857,293,2020,2020-10-19
2020-10-20,base,56039.1,294,2020,2020-10-20
2020-10-20,peak,31370.5571428571,294,2020,2020-10-20
2020-10-21,base,58275.3571428571,295,2020,2020-10-21
2020-10-21,peak,32319.8,295,2020,2020-10-21
2020-10-22,base,60275.0857142857,296,2020,2020-10-22
2020-10-22,peak,33142.0285714286,296,2020,2020-10-22
2020-10-23,base,62919.3,297,2020,2020-10-23
2020-10-23,peak,34425.2428571429,297,2020,2020-10-23
2020-10-24,base,68749.9142857143,298,2020,2020-10-24
2020-10-24,peak,37078.5285714286,298,2020,2020-10-24
2020-10-25,base,73337.9142857143,299,2020,2020-10-25
2020-10-25,peak,39099.1714285714,299,2020,2020-10-25
2020-10-26,base,74247.8857142857,300,2020,2020-10-26
2020-10-26,peak,39529.8142857143,300,2020,2020-10-26
2020-10-27,base,76675.7714285714,301,2020,2020-10-27
2020-10-27,peak,40050.0285714286,301,2020,2020-10-27
2020-10-28,base,77000.4857142857,302,2020,2020-10-28
2020-10-28,peak,40051.6142857143,302,2020,2020-10-28
2020-10-29,base,79104.7428571429,303,2020,2020-10-29
2020-10-29,peak,41187.1285714286,303,2020,2020-10-29
2020-10-30,base,79450.9428571429,304,2020,2020-10-30
2020-10-30,peak,41926.7571428571,304,2020,2020-10-30
2020-10-31,base,74724.0571428571,305,2020,2020-10-31
2020-10-31,peak,39132.9428571429,305,2020,2020-10-31
2020-11-01,base,70781.7142857143,306,2020,2020-11-01
2020-11-01,peak,37222.7142857143,306,2020,2020-11-01
2020-11-02,base,74079.3571428571,307,2020,2020-11-02
2020-11-02,peak,39236.5142857143,307,2020,2020-11-02
2020-11-03,base,72248.0428571429,308,2020,2020-11-03
2020-11-03,peak,38112.4857142857,308,2020,2020-11-03
2020-11-04,base,68991.8857142857,309,2020,2020-11-04
2020-11-04,peak,36850.6428571429,309,2020,2020-11-04
2020-11-05,base,66252.7857142857,310,2020,2020-11-05
2020-11-05,peak,36116.4142857143,310,2020,2020-11-05
2020-11-06,base,63016.4714285714,311,2020,2020-11-06
2020-11-06,peak,34139.1285714286,311,2020,2020-11-06
2020-11-07,base,62506.8428571429,312,2020,2020-11-07
2020-11-07,peak,34373.0428571429,312,2020,2020-11-07
2020-11-08,base,61382.2714285714,313,2020,2020-11-08
2020-11-08,peak,34027.8428571429,313,2020,2020-11-08
2020-11-09,base,59027.7,314,2020,2020-11-09
2020-11-09,peak,32466.1,314,2020,2020-11-09
2020-11-10,base,56558.0428571429,315,2020,2020-11-10
2020-11-10,peak,31354.0857142857,315,2020,2020-11-10
2020-11-11,base,56866.1142857143,316,2020,2020-11-11
2020-11-11,peak,31298.8857142857,316,2020,2020-11-11
2020-11-12,base,58794.5571428571,317,2020,2020-11-12
2020-11-12,peak,31412.3142857143,317,2020,2020-11-12
2020-11-13,base,63838.1285714286,318,2020,2020-11-13
2020-11-13,peak,33572.3571428572,318,2020,2020-11-13
2020-11-14,base,66042.4285714286,319,2020,2020-11-14
2020-11-14,peak,34546.0571428571,319,2020,2020-11-14
2020-11-15,base,71921.5142857143,320,2020,2020-11-15
2020-11-15,peak,37412.4,320,2020,2020-11-15
2020-11-16,base,74986.2142857143,321,2020,2020-11-16
2020-11-16,peak,38280.5857142857,321,2020,2020-11-16
2020-11-17,base,78865.6428571429,322,2020,2020-11-17
2020-11-17,peak,39917.0857142857,322,2020,2020-11-17
2020-11-18,base,82237.1714285714,323,2020,2020-11-18
2020-11-18,peak,41063.0857142857,323,2020,2020-11-18
2020-11-19,base,84060.4714285714,324,2020,2020-11-19
2020-11-19,peak,42725.1714285714,324,2020,2020-11-19
2020-11-20,base,82028.6428571429,325,2020,2020-11-20
2020-11-20,peak,41559.0428571429,325,2020,2020-11-20
2020-11-21,base,83879.8571428572,326,2020,2020-11-21
2020-11-21,peak,42610.3714285714,326,2020,2020-11-21
2020-11-22,base,83813.5,327,2020,2020-11-22
2020-11-22,peak,42001.2714285714,327,2020,2020-11-22
2020-11-23,base,84787.5714285715,328,2020,2020-11-23
2020-11-23,peak,42524.3714285714,328,2020,2020-11-23
2020-11-24,base,85435.4,329,2020,2020-11-24
2020-11-24,peak,42878.1428571429,329,2020,2020-11-24
2020-11-25,base,84411.9714285714,330,2020,2020-11-25
2020-11-25,peak,42553.9428571429,330,2020,2020-11-25
2020-11-26,base,82624.2142857143,331,2020,2020-11-26
2020-11-26,peak,40587.3,331,2020,2020-11-26
2020-11-27,base,82271.3857142857,332,2020,2020-11-27
2020-11-27,peak,40032.7571428571,332,2020,2020-11-27
2020-11-28,base,80776.8714285714,333,2020,2020-11-28
2020-11-28,peak,38725.8142857143,333,2020,2020-11-28
2020-11-29,base,80164.1428571429,334,2020,2020-11-29
2020-11-29,peak,37798.4,334,2020,2020-11-29
2020-11-30,base,80850.4,335,2020,2020-11-30
2020-11-30,peak,38478.3285714286,335,2020,2020-11-30
2020-12-01,base,82506.4857142857,336,2020,2020-12-01
2020-12-01,peak,38914.1,336,2020,2020-12-01
2020-12-02,base,83167.5571428571,337,2020,2020-12-02
2020-12-02,peak,39362.2428571429,337,2020,2020-12-02
2020-12-03,base,87330.2142857143,338,2020,2020-12-03
2020-12-03,peak,41692.4571428571,338,2020,2020-12-03
2020-12-04,base,92649.4571428571,339,2020,2020-12-04
2020-12-04,peak,44644.9571428571,339,2020,2020-12-04
2020-12-05,base,92557.9571428571,340,2020,2020-12-05
2020-12-05,peak,44486.5571428572,340,2020,2020-12-05
2020-12-06,base,88241.6,341,2020,2020-12-06
2020-12-06,peak,42680.9857142857,341,2020,2020-12-06
2020-12-07,base,85150.6571428571,342,2020,2020-12-07
2020-12-07,peak,41857.8142857143,342,2020,2020-12-07
2020-12-08,base,80132.5428571429,343,2020,2020-12-08
2020-12-08,peak,40317.4714285714,343,2020,2020-12-08
2020-12-09,base,79194.2285714286,344,2020,2020-12-09
2020-12-09,peak,39413.5285714286,344,2020,2020-12-09
2020-12-10,base,74986.9857142857,345,2020,2020-12-10
2020-12-10,peak,36889.9714285714,345,2020,2020-12-10
2020-12-11,base,73899.5142857143,346,2020,2020-12-11
2020-12-11,peak,36448.6714285714,346,2020,2020-12-11
2020-12-12,base,74408.5571428571,347,2020,2020-12-12
2020-12-12,peak,37144.0857142857,347,2020,2020-12-12
2020-12-13,base,77917.7857142857,348,2020,2020-12-13
2020-12-13,peak,39066.0285714286,348,2020,2020-12-13
2020-12-14,base,82254.8857142857,349,2020,2020-12-14
2020-12-14,peak,39995.3857142857,349,2020,2020-12-14
2020-12-15,base,84413.9142857143,350,2020,2020-12-15
2020-12-15,peak,40515.8857142857,350,2020,2020-12-15
2020-12-16,base,84792.2,351,2020,2020-12-16
2020-12-16,peak,41318.9,351,2020,2020-12-16
2020-12-17,base,85282.7571428571,352,2020,2020-12-17
2020-12-17,peak,41870,352,2020,2020-12-17
2020-12-18,base,84214.0714285714,353,2020,2020-12-18
2020-12-18,peak,42040.1428571429,353,2020,2020-12-18
2020-12-19,base,85490.3,354,2020,2020-12-19
2020-12-19,peak,42458.7285714286,354,2020,2020-12-19
2020-12-20,base,87079.4142857143,355,2020,2020-12-20
2020-12-20,peak,43640.6285714286,355,2020,2020-12-20
2020-12-21,base,85384.4142857143,356,2020,2020-12-21
